# delta,gap,coarse,fine
0.000000000000000000e+00,2.635674490391535230e+00,1.466383438286642282e-17,3.558911604003915374e-01
2.000000000000000042e-03,2.634361357577530427e+00,1.399046965957888040e-17,3.557451447075463125e-01
4.000000000000000083e-03,2.633043191233637614e+00,3.210890144804239010e-18,3.555986737889818561e-01
6.000000000000000125e-03,2.639614868882627974e+00,1.736586948460766555e-17,3.554517466897532674e-01
8.000000000000000167e-03,2.630391744420323974e+00,7.462360265310385987e-18,3.553043624563925196e-01
1.000000000000000021e-02,2.629058457488337552e+00,5.580253056511330634e-18,3.551565201369386027e-01
1.200000000000000025e-02,2.627720124102546961e+00,5.122855264994008451e-18,3.550082187809782686e-01
1.400000000000000029e-02,2.626376741339836229e+00,2.656295322589485863e-18,3.548594574396750079e-01
1.600000000000000033e-02,2.625028306401800293e+00,5.793705359219414319e-18,3.547102351658123487e-01
1.800000000000000211e-02,2.647546893494789444e+00,1.334585111693875614e-17,3.545605510138168937e-01
2.000000000000000042e-02,2.622316269431800961e+00,9.833655470928401483e-18,3.544104040398091682e-01
2.199999999999999872e-02,2.620952662431282221e+00,1.037022437323439905e-17,3.542597933016264911e-01
2.400000000000000050e-02,2.619583993319448467e+00,1.029314437503425772e-17,3.541087178588676054e-01
2.600000000000000228e-02,2.618210259929865558e+00,9.007348361102229806e-18,3.539571767729234875e-01
2.800000000000000058e-02,2.616831460224744887e+00,3.493163874476734598e-18,3.538051691070155380e-01
2.999999999999999889e-02,2.615447592295122803e+00,8.765096938187499909e-18,3.536526939262383817e-01
3.200000000000000067e-02,2.614058654361409495e+00,1.609362599783170644e-20,3.534997502975855688e-01
3.400000000000000244e-02,2.612664644774351785e+00,9.002266163418704004e-18,3.533463372899970922e-01
3.600000000000000422e-02,2.611265562015445241e+00,2.168404344971008868e-18,3.531924539743907521e-01
3.799999999999999906e-02,2.609861404697154441e+00,6.722053469410127491e-18,3.530380994237024006e-01
4.000000000000000083e-02,2.608452171564156430e+00,1.540922337645023177e-17,3.528832727129223579e-01
4.200000000000000261e-02,2.607037861493376241e+00,9.490157141037180999e-18,3.527279729191368229e-01
4.399999999999999745e-02,2.605618473494606846e+00,2.744386749103933099e-18,3.525721991215626794e-01
4.599999999999999922e-02,2.604194006711413323e+00,7.928228386300251174e-19,3.524159504015894062e-01
4.800000000000000100e-02,2.602764460420896597e+00,3.754050022231059103e-18,3.522592258428104972e-01
5.000000000000000278e-02,2.601329834035190913e+00,2.051937314723542571e-19,3.521020245310768071e-01
5.200000000000000455e-02,2.599890127100952242e+00,1.085218612022209594e-17,3.519443455545186450e-01
