# delta,gap,coarse,fine
3.820000000000000062e-01,1.349909181950394554e+00,1.420304845956010809e-17,2.635328170823726945e-01
3.840000000000000080e-01,1.348978019858929400e+00,1.933493874265816112e-18,2.634263862746505924e-01
3.860000000000000098e-01,1.348045887759198536e+00,3.162256336416054439e-19,2.633194862021416838e-01
3.880000000000000115e-01,1.347112799988202880e+00,2.092510192897023558e-17,2.632121151831094963e-01
3.900000000000000133e-01,1.346178771096166571e+00,5.673991369340806795e-18,2.631042715441419544e-01
3.920000000000000151e-01,1.345243815847169344e+00,5.186100391722329799e-18,2.629959536205173642e-01
3.940000000000000169e-01,1.344307949222230292e+00,1.161903328180298970e-17,2.628871597565921592e-01
3.960000000000000187e-01,1.343371186420860397e+00,2.271403551357131789e-17,2.627778883061935300e-01
3.980000000000000204e-01,1.342433542861570572e+00,2.782785576046128176e-18,2.626681376330095574e-01
4.000000000000000222e-01,1.341495034186667823e+00,5.502326025363935003e-18,2.625579061109986623e-01
4.020000000000000240e-01,1.340555676261551810e+00,9.098263230774191889e-18,2.624471921248024420e-01
4.040000000000000258e-01,1.339615485177638732e+00,2.780978572425318873e-17,2.623359940701633364e-01
4.060000000000000275e-01,1.338674477254393480e+00,7.291259609965017319e-18,2.622243103543531184e-01
4.080000000000000293e-01,1.337732669040558875e+00,4.662069341687669066e-18,2.621121393966185931e-01
4.100000000000000311e-01,1.336790077317395742e+00,2.349104707051926402e-18,2.619994796286073679e-01
4.120000000000000329e-01,1.335846719099560431e+00,1.616364738813806296e-17,2.618863294948391429e-01
4.140000000000000346e-01,1.334902611637161840e+00,3.794707603699265519e-18,2.617726874531569048e-01
4.160000000000000364e-01,1.333957772418060017e+00,9.830099697201907382e-18,2.616585519751994937e-01
4.179999999999999827e-01,1.333012219169443568e+00,5.673991369340806795e-18,2.615439215468812750e-01
4.199999999999999845e-01,1.332065969859961285e+00,9.830099697201907382e-18,2.614287946688751973e-01
4.219999999999999862e-01,1.331119042701978117e+00,1.216113436804574192e-17,2.613131698571103390e-01
4.239999999999999880e-01,1.330171456153419030e+00,1.008308020411519124e-17,2.611970456432782250e-01
4.259999999999999898e-01,1.329223228918841926e+00,1.617268240624210678e-17,2.610804205753459173e-01
4.279999999999999916e-01,1.328274379952912199e+00,5.421010862427522170e-20,2.609632932180755427e-01
4.299999999999999933e-01,1.327324928461294462e+00,3.071906155375595768e-18,2.608456621535626963e-01
4.319999999999999951e-01,1.326374893902762864e+00,6.541353107329210342e-18,2.607275259817689594e-01
4.339999999999999969e-01,1.325424295991826540e+00,3.704357422658806559e-18,2.606088833210813416e-01
4.359999999999999987e-01,1.324473154699756350e+00,1.320919646811506184e-17,2.604897328088687236e-01
4.380000000000000004e-01,1.323521490257515865e+00,4.878909776184769953e-18,2.603700731020502923e-01
4.400000000000000022e-01,1.322569323157420484e+00,4.716279450311944288e-18,2.602499028776784074e-01
4.420000000000000040e-01,1.321616674154370230e+00,1.626303258728256651e-19,2.601292208335262979e-01
4.440000000000000058e-01,1.320663564268386381e+00,9.812029660993815128e-18,2.600080256886916352e-01
4.460000000000000075e-01,1.319710014787798258e+00,1.427532860439247441e-18,2.598863161841974967e-01
4.480000000000000093e-01,1.318756047268895060e+00,2.634611279139775775e-17,2.597640910836244155e-01
4.500000000000000111e-01,1.317801683539691737e+00,9.378348791999613354e-18,2.596413491737301626e-01
4.520000000000000129e-01,1.316846945702017990e+00,3.306816626080788524e-18,2.595180892650972848e-01
4.540000000000000147e-01,1.315891856131038651e+00,1.443795893026529969e-17,2.593943101927764783e-01
4.560000000000000164e-01,1.314936437480938025e+00,8.041166112600825066e-18,2.592700108169631590e-01
4.580000000000000182e-01,1.313980712683537888e+00,1.216113436804574192e-17,2.591451900236541039e-01
4.600000000000000200e-01,1.313024704953004829e+00,1.432953871301674924e-17,2.590198467253360670e-01
4.620000000000000218e-01,1.312068437785764985e+00,1.255867516462375918e-17,2.588939798616866073e-01
4.640000000000000235e-01,1.311111934963101078e+00,3.144186300207962859e-18,2.587675884002740290e-01
4.660000000000000253e-01,1.310155220554356958e+00,2.168404344971008868e-18,2.586406713372682020e-01
4.680000000000000271e-01,1.309198318917164983e+00,9.540979117872439019e-18,2.585132276981855215e-01
4.700000000000000289e-01,1.308241254699304079e+00,1.431146867680865853e-17,2.583852565386089983e-01
4.720000000000000306e-01,1.307284052843385780e+00,1.369708744573353884e-17,2.582567569449468192e-01
4.740000000000000324e-01,1.306326738585401159e+00,1.512462030617278685e-17,2.581277280352008430e-01
4.760000000000000342e-01,1.305369337458589740e+00,1.624496255107447580e-17,2.579981689597288241e-01
4.780000000000000360e-01,1.304411875295169665e+00,8.745897524716402948e-18,2.578680789020385555e-01
4.799999999999999822e-01,1.303454378227847599e+00,2.287666583944414356e-17,2.577374570795781250e-01
4.819999999999999840e-01,1.302496872691602192e+00,1.069746143519031093e-17,2.576063027445529841e-01
4.839999999999999858e-01,1.301539385427556539e+00,1.156482317317871332e-18,2.574746151847410736e-01
4.859999999999999876e-01,1.300581943480533909e+00,1.380550766298208928e-17,2.573423937243247694e-01
4.879999999999999893e-01,1.299624574206845296e+00,8.492917017803117745e-19,2.572096377247424237e-01
4.899999999999999911e-01,1.298667305270665651e+00,2.027458062547893292e-17,2.570763465855410157e-01
4.919999999999999929e-01,1.297710164650222708e+00,1.915423838057724628e-18,2.569425197452457899e-01
4.939999999999999947e-01,1.296753180636670777e+00,1.676899360110913422e-17,2.568081566822478234e-01
4.959999999999999964e-01,1.295796381837678979e+00,2.312964634635742664e-18,2.566732569156889299e-01
4.979999999999999982e-01,1.294839797178390484e+00,5.095750210681870840e-18,2.565378200063760383e-01
5.000000000000000000e-01,1.293883455903870328e+00,1.290200585257750276e-17,2.564018455576997368e-01
5.020000000000000018e-01,1.292927387580615317e+00,1.953370914094717053e-17,2.562653332165665265e-01
5.040000000000000036e-01,1.291971622098671446e+00,1.183587371630009058e-17,2.561282826743379037e-01
5.060000000000000053e-01,1.291016189672919978e+00,3.234536481248421356e-17,2.559906936677917577e-01
5.080000000000000071e-01,1.290061120845830800e+00,4.788559595144310993e-18,2.558525659801014207e-01
5.100000000000000089e-01,1.289106446487767954e+00,2.529805069132843840e-19,2.557138994417980093e-01
5.120000000000000107e-01,1.288152197800833676e+00,7.426784881525705373e-18,2.555746939317887212e-01
5.140000000000000124e-01,1.287198406318140087e+00,1.796161599084318910e-17,2.554349493783483194e-01
5.160000000000000142e-01,1.286245103907795340e+00,1.026378056619610916e-17,2.552946657601511404e-01
5.180000000000000160e-01,1.285292322773667451e+00,1.272130549049658485e-17,2.551538431072965518e-01
5.200000000000000178e-01,1.284340095456414588e+00,1.586549179070454924e-17,2.550124815023708247e-01
5.220000000000000195e-01,1.283388454836856596e+00,7.228014483236696740e-18,2.548705810814922423e-01
5.240000000000000213e-01,1.282437434135864862e+00,6.487142998704935120e-18,2.547281420353872394e-01
5.260000000000000231e-01,1.281487066917417650e+00,5.330660681387063210e-18,2.545851646104868582e-01
5.280000000000000249e-01,1.280537387089797363e+00,3.071906155375595768e-18,2.544416491100150446e-01
5.300000000000000266e-01,1.279588428906397013e+00,1.214306433183764966e-17,2.542975958951060877e-01
5.320000000000000284e-01,1.278640226968676075e+00,5.131890283098054578e-18,2.541530053859284433e-01
5.340000000000000302e-01,1.277692816226743133e+00,1.460058925613812535e-17,2.540078780628214350e-01
5.360000000000000320e-01,1.276746231981238822e+00,2.529805069132843551e-18,2.538622144674465564e-01
5.380000000000000338e-01,1.275800509885712586e+00,2.688821387764050996e-17,2.537160152039557581e-01
5.400000000000000355e-01,1.274855685945929906e+00,9.215718466126787689e-18,2.535692809401620118e-01
5.420000000000000373e-01,1.273911796523247375e+00,1.022764049377992465e-17,2.534220124087276926e-01
5.440000000000000391e-01,1.272968878336534715e+00,4.987329993433320396e-18,2.532742104083743895e-01
