# delta,gap,coarse,fine
0.000000000000000000e+00,1.309446471125168543e+00,2.081668171172168513e-17,2.533592033466555149e-01
2.000000000000000042e-03,1.310309876567124832e+00,4.597017211338538646e-18,2.530427392210574111e-01
4.000000000000000083e-03,2.927533200175618688e+00,1.387778780781445753e-18,2.527253059744138941e-01
6.000000000000000125e-03,1.312039226806701819e+00,2.545706700995964534e-17,2.524069021594749218e-01
8.000000000000000167e-03,1.312905165124879758e+00,1.491862189340054040e-17,2.520875263413528411e-01
1.000000000000000021e-02,1.313771941194199044e+00,2.775557561562891505e-18,2.517671770976607215e-01
1.200000000000000025e-02,1.314639551682354579e+00,6.938893903907228378e-18,2.514458530186595153e-01
1.400000000000000029e-02,1.315507993219828364e+00,1.955900719163850061e-17,2.511235527073945040e-01
1.600000000000000033e-02,1.316377262399576864e+00,3.681950577760773304e-17,2.508002747798395160e-01
1.800000000000000211e-02,1.317247355776842710e+00,1.734723475976807191e-19,2.504760178650424773e-01
2.000000000000000042e-02,1.318118269869076542e+00,1.183677721811049435e-17,2.501507806052668537e-01
2.199999999999999872e-02,1.318990001155718517e+00,4.861291490881880352e-18,2.498245616561321492e-01
2.400000000000000050e-02,1.319862546078127252e+00,1.731470869459350458e-17,2.494973596867676724e-01
2.600000000000000228e-02,1.320735901039176596e+00,6.938893903907228763e-19,2.491691733799461794e-01
2.800000000000000058e-02,1.321610062403298258e+00,8.933825901280557153e-18,2.488400014322327547e-01
2.999999999999999889e-02,1.322485026496261540e+00,1.734723475976807191e-19,2.485098425541328593e-01
3.200000000000000067e-02,1.323360789604990373e+00,2.589074787895384712e-17,2.481786954702345782e-01
3.400000000000000244e-02,1.324237347977257784e+00,4.857225732735059556e-18,2.478465589193532270e-01
3.600000000000000422e-02,1.325114697821980769e+00,1.769417945496343113e-17,2.475134316546794833e-01
3.799999999999999906e-02,1.325992835308452911e+00,3.053011673765509847e-17,2.471793124439270184e-01
4.000000000000000083e-02,1.326871756566447402e+00,3.122502256758252847e-18,2.468442000694758831e-01
4.200000000000000261e-02,1.327751457686282777e+00,2.949029909160571983e-18,2.465080933285192788e-01
4.399999999999999745e-02,1.328631934718330854e+00,1.474514954580285992e-18,2.461709910332148254e-01
4.599999999999999922e-02,1.329513183672954568e+00,2.116362640691704532e-17,2.458328920108274751e-01
4.800000000000000100e-02,1.330395200520364085e+00,1.921206249644313734e-17,2.454937951038771715e-01
5.000000000000000278e-02,1.331277981190497783e+00,8.326672684688673745e-18,2.451536991702903401e-01
5.200000000000000455e-02,1.332161521572723828e+00,2.654126918244514978e-17,2.448126030835443279e-01
5.399999999999999939e-02,1.333045817516016029e+00,2.636779683484746660e-17,2.444705057328162845e-01
5.600000000000000117e-02,1.333930864828353435e+00,6.765421556309547514e-18,2.441274060231320431e-01
5.800000000000000294e-02,1.334816659276981454e+00,1.162264728904460784e-17,2.437833028755148068e-01
5.999999999999999778e-02,1.335703196587662234e+00,5.117434254131581237e-18,2.434381952271318095e-01
6.199999999999999956e-02,1.336590472445324806e+00,2.359223927328457587e-17,2.430920820314474151e-01
6.400000000000000133e-02,1.337478482493418497e+00,5.355958732078391750e-18,2.427449622583648103e-01
6.600000000000000311e-02,1.338367222333722850e+00,4.353071722529300148e-18,2.423968348943849882e-01
6.800000000000000488e-02,1.339256687526493295e+00,1.127570259384924611e-17,2.420476989427422232e-01
7.000000000000000666e-02,1.340146873589882048e+00,5.225854471380131680e-18,2.416975534235686618e-01
7.200000000000000844e-02,1.341037776000359116e+00,3.053113317719180733e-17,2.413463973740341273e-01
7.399999999999999634e-02,1.341929390192216687e+00,1.179611963664228793e-17,2.409942298484950840e-01
7.599999999999999811e-02,1.342821711557313336e+00,1.734723475976807094e-18,2.406410499186480700e-01
7.799999999999999989e-02,1.343714735445198372e+00,5.204170427930421091e-19,2.402868566736758582e-01
8.000000000000000167e-02,1.344608457162825843e+00,9.367506770274758926e-18,2.399316492204044970e-01
8.200000000000000344e-02,1.345502871974547432e+00,3.400058012914542152e-17,2.395754266834371482e-01
8.400000000000000522e-02,1.346397975101853106e+00,2.344045096913660463e-17,2.392181882053197040e-01
8.600000000000000699e-02,1.347293761723211247e+00,2.515349040166370287e-17,2.388599329466801757e-01
8.799999999999999489e-02,1.348190226974068651e+00,1.637145280453111657e-18,2.385006600863853743e-01
8.999999999999999667e-02,1.349087365946513017e+00,1.353084311261909503e-17,2.381403688216829073e-01
9.199999999999999845e-02,1.349985173689454143e+00,7.285838599102590105e-18,2.377790583683541126e-01
9.400000000000000022e-02,1.350883645208215356e+00,2.790465341434567114e-18,2.374167279608643821e-01
9.600000000000000200e-02,1.351782775464460684e+00,1.144917494144692621e-17,2.370533768525107110e-01
9.800000000000000377e-02,1.352682559376345850e+00,4.195862407518902468e-18,2.366890043155678858e-01
1.000000000000000056e-01,3.016551352908731332e+00,9.020562075079397199e-18,2.363236096414444987e-01
1.020000000000000073e-01,1.354484067618903609e+00,3.122502256758252847e-18,2.359571921408236961e-01
1.040000000000000091e-01,1.355385781565898284e+00,4.163336342344336873e-18,2.355897511438192482e-01
1.059999999999999970e-01,1.356288128400494841e+00,3.122502256758252847e-18,2.352212860001139105e-01
1.079999999999999988e-01,1.357191102820076267e+00,3.053070966071818018e-17,2.348517960791221271e-01
1.100000000000000006e-01,1.358094699477675249e+00,1.144917494144692621e-17,2.344812807701210089e-01
1.120000000000000023e-01,1.358998912981672191e+00,3.018418848199644098e-17,2.341097394824147304e-01
1.140000000000000041e-01,1.359903737895962195e+00,1.786765180256111431e-17,2.337371716454660076e-01
1.160000000000000059e-01,1.360809168739320896e+00,6.245004513516505694e-18,2.333635767090597168e-01
1.180000000000000077e-01,1.361715199985965796e+00,9.410874857174178179e-18,2.329889541434338185e-01
1.199999999999999956e-01,1.362621826065025132e+00,3.707971429900425472e-18,2.326133034394379517e-01
1.219999999999999973e-01,1.363529041360296290e+00,2.046973701652632495e-17,2.322366241086759875e-01
1.239999999999999991e-01,1.364436840210654367e+00,1.700029006457271076e-17,2.318589156836513565e-01
1.260000000000000009e-01,1.365345216909641834e+00,1.301042606982605321e-17,2.314801777179107678e-01
1.280000000000000027e-01,1.366254165705235835e+00,1.387778780781445753e-18,2.311004097861955875e-01
1.300000000000000044e-01,1.367163680800105752e+00,2.333203075188805419e-17,2.307196114845814772e-01
1.320000000000000062e-01,1.368073756351364523e+00,3.486794186713382506e-17,2.303377824306249155e-01
1.340000000000000080e-01,1.368984386470305736e+00,1.526556658859590366e-17,2.299549222635064727e-01
1.360000000000000098e-01,1.369895565222629230e+00,3.512815038853034366e-17,2.295710306441795245e-01
1.380000000000000115e-01,1.370807286628089372e+00,1.665334536937734749e-17,2.291861072555037293e-01
1.400000000000000133e-01,1.371719544660644274e+00,1.925543058334255813e-17,2.288001518023978498e-01
1.420000000000000151e-01,1.372632333248137826e+00,1.521135647997162844e-17,2.284131640119781426e-01
1.440000000000000169e-01,1.373545646272400944e+00,2.359223927328457587e-17,2.280251436336971083e-01
1.459999999999999909e-01,1.374459477569246246e+00,5.898059818321143967e-18,2.276360904394916229e-01
1.479999999999999927e-01,1.375373820928086133e+00,1.179611963664228793e-17,2.272460042239169420e-01
1.499999999999999944e-01,1.376288670092209898e+00,1.474514954580285992e-18,2.268548848042916399e-01
1.519999999999999962e-01,1.377204018758497739e+00,1.587271980518778553e-17,2.264627320208367767e-01
1.539999999999999980e-01,1.378119860577289302e+00,2.168404344971008868e-18,2.260695457368137318e-01
1.559999999999999998e-01,1.379036189152900604e+00,1.734723475976807094e-18,2.256753258386608729e-01
1.580000000000000016e-01,1.379952998042616841e+00,2.602085213965210642e-18,2.252800722361366081e-01
1.600000000000000033e-01,1.380870280757523716e+00,2.541369892306022455e-17,2.248837848624530011e-01
1.620000000000000051e-01,1.381788030761773811e+00,2.151057110211240859e-17,2.244864636744129116e-01
1.640000000000000069e-01,1.382706241473256270e+00,1.938553484404082051e-17,2.240881086525441379e-01
1.660000000000000087e-01,1.383624906262728160e+00,6.765421556309547514e-18,2.236887198012416922e-01
1.680000000000000104e-01,1.384544018454494818e+00,1.153591111524576779e-17,2.232882971488941160e-01
1.700000000000000122e-01,1.385463571325901810e+00,2.775557561562891505e-18,2.228868407480172620e-01
1.720000000000000140e-01,1.386383558107638692e+00,2.758210326803123342e-17,2.224843506753956535e-01
1.740000000000000158e-01,1.387303971983246953e+00,7.632783294297951832e-18,2.220808270322089661e-01
1.759999999999999898e-01,1.388224806089503716e+00,3.989863994746656009e-18,2.216762699441577611e-01
1.779999999999999916e-01,1.389146053516691737e+00,1.821459649775647449e-17,2.212706795616078692e-01
1.799999999999999933e-01,1.390067707307412803e+00,9.887923813067800746e-18,2.208640560597069091e-01
1.819999999999999951e-01,1.390989760457758351e+00,2.255140518769849223e-17,2.204563996385210389e-01
1.839999999999999969e-01,1.391912205916895573e+00,5.204170427930421091e-19,2.200477105231599118e-01
1.859999999999999987e-01,1.392835036586832942e+00,1.283695372222837311e-17,2.196379889639045735e-01
1.880000000000000004e-01,1.393758245322567646e+00,1.040834085586084218e-18,2.192272352363336396e-01
1.900000000000000022e-01,1.394681824932265002e+00,1.665334536937734749e-17,2.188154496414478345e-01
1.920000000000000040e-01,1.395605768177050621e+00,7.892991815694471971e-18,2.184026325057932261e-01
1.940000000000000058e-01,1.396530067770859418e+00,7.806255641895631925e-18,2.179887841815895955e-01
1.960000000000000075e-01,1.397454716380892137e+00,1.457167719820518021e-17,2.175739050468459557e-01
1.980000000000000093e-01,1.398379706627036256e+00,6.957867441925724397e-18,2.171579955054870892e-01
2.000000000000000111e-01,1.399305031082670681e+00,3.191891195797324807e-17,2.167410559874696496e-01
2.020000000000000129e-01,1.400230682273775784e+00,1.856154119295183468e-17,2.163230869489045638e-01
2.040000000000000147e-01,1.401156652679743431e+00,2.081668171172168513e-17,2.159040888721732998e-01
2.060000000000000164e-01,1.402082934732760577e+00,1.110223024625156602e-17,2.154840622660474103e-01
2.080000000000000182e-01,1.403009520818260469e+00,5.388484797252957345e-18,2.150630076657996936e-01
