# delta,gap,coarse,fine
4.800000000000000100e-02,1.140194647066824274e+00,1.496198998029996119e-17,2.322726073381798928e-01
5.000000000000000278e-02,1.140887213974419723e+00,5.235792991294581572e-18,2.319781451192009791e-01
5.200000000000000455e-02,1.141580415646853197e+00,2.936380883814907714e-18,2.316827062150810523e-01
5.399999999999999939e-02,1.142274249050963419e+00,2.678882867849600411e-18,2.313862888084756986e-01
5.600000000000000117e-02,1.142968711119621616e+00,7.634590297918760903e-18,2.310888910936778062e-01
5.800000000000000294e-02,1.143663798752484695e+00,5.832104186161609011e-18,2.307905112767778544e-01
5.999999999999999778e-02,1.144359508814545734e+00,1.835463927836918445e-17,2.304911475758328332e-01
6.199999999999999956e-02,1.145055838137039927e+00,2.638225286381393994e-18,2.301907982210417702e-01
6.400000000000000133e-02,1.145752783516513773e+00,2.439454888092384977e-19,2.298894614549052973e-01
6.600000000000000311e-02,1.146450341715748777e+00,2.168404344971008868e-18,2.295871355324062002e-01
6.800000000000000488e-02,1.147148509462336818e+00,4.174178364069192071e-18,2.292838187211792833e-01
7.000000000000000666e-02,1.147847283449202394e+00,7.029244084947686567e-18,2.289795093016742944e-01
7.200000000000000844e-02,1.148546660334424985e+00,7.318364664277154930e-19,2.286742055673419427e-01
7.399999999999999634e-02,1.149246636740947736e+00,2.349104707051926113e-19,2.283679058247991001e-01
7.599999999999999811e-02,1.149947209256648506e+00,6.324512672832109455e-18,2.280606083940029949e-01
7.799999999999999989e-02,1.150648374433302479e+00,1.414883835093583286e-17,2.277523116084314569e-01
8.000000000000000167e-02,1.151350128788074301e+00,6.098637220230962441e-18,2.274430138152533643e-01
8.200000000000000344e-02,1.152052468801787910e+00,8.420636872970751618e-18,2.271327133755080274e-01
8.400000000000000522e-02,1.152755390919420364e+00,3.957337929572091184e-18,2.268214086642787453e-01
8.600000000000000699e-02,1.153458891550084076e+00,3.632077277826439854e-18,2.265090980708722723e-01
8.799999999999999489e-02,1.154162967066771017e+00,1.449216903888957491e-17,2.261957799989986195e-01
8.999999999999999667e-02,1.154867613805752313e+00,5.014435047745458007e-18,2.258814528669446098e-01
9.199999999999999845e-02,1.155572828067263913e+00,7.029244084947686567e-18,2.255661151077603399e-01
9.400000000000000022e-02,1.156278606114497620e+00,4.878909776184769953e-19,2.252497651694312097e-01
9.600000000000000200e-02,1.156984944174332952e+00,1.391392788023064088e-18,2.249324015150627465e-01
9.800000000000000377e-02,1.157691838436235798e+00,4.391018798566292958e-18,2.246140226230616543e-01
1.000000000000000056e-01,1.158399285052837513e+00,8.628442289363805607e-18,2.242946269873165310e-01
1.020000000000000073e-01,1.159107280139267004e+00,4.517509052022935463e-19,2.239742131173780015e-01
1.040000000000000091e-01,1.159815819773886147e+00,4.372948762358201474e-18,2.236527795386455963e-01
1.059999999999999970e-01,1.160524899996897119e+00,1.340796686640407201e-17,2.233303247925462753e-01
1.079999999999999988e-01,1.161234516811202155e+00,7.146699320300283908e-18,2.230068474367181142e-01
1.100000000000000006e-01,1.161944666181547348e+00,8.872387778173044105e-18,2.226823460451982373e-01
1.120000000000000023e-01,1.162655344035325555e+00,2.149430806952512540e-17,2.223568192086064765e-01
1.140000000000000041e-01,1.163366546261244139e+00,5.393905808115384559e-18,2.220302655343211473e-01
1.160000000000000059e-01,1.164078268710227348e+00,5.005400029641411880e-18,2.217026836466807760e-01
1.180000000000000077e-01,1.164790507194673808e+00,1.366094737331735587e-17,2.213740721871548800e-01
1.199999999999999956e-01,1.165503257488250455e+00,1.373322751814972219e-18,2.210444298145369801e-01
1.219999999999999973e-01,1.166216515326588876e+00,6.008287039190503482e-18,2.207137552051305907e-01
1.239999999999999991e-01,1.166930276406095146e+00,2.584015177757118773e-18,2.203820470529348485e-01
1.260000000000000009e-01,1.167644536384511156e+00,1.048062100069321004e-17,2.200493040698308644e-01
1.280000000000000027e-01,1.168359290880292889e+00,1.770863548392990447e-18,2.197155249857737636e-01
1.300000000000000044e-01,1.169074535473217935e+00,1.953370914094717053e-17,2.193807085489731523e-01
1.320000000000000062e-01,1.169790265703458232e+00,1.608233222520164975e-18,2.190448535260876572e-01
1.340000000000000080e-01,1.170506477071935336e+00,6.017322057294549609e-18,2.187079587024104155e-01
1.360000000000000098e-01,1.171223165040146341e+00,3.957337929572091184e-18,2.183700228820562028e-01
1.380000000000000115e-01,1.171940325029680707e+00,1.478128961821904481e-17,2.180310448881561669e-01
1.400000000000000133e-01,1.172657952422639482e+00,1.438374882164102446e-17,2.176910235630394597e-01
1.420000000000000151e-01,1.173376042561322663e+00,6.360652745248292423e-18,2.173499577684286366e-01
1.440000000000000169e-01,1.174094590747728262e+00,1.391392788023064088e-18,2.170078463856226214e-01
1.459999999999999909e-01,1.174813592244174032e+00,2.403314815676201624e-18,2.166646883156957692e-01
1.479999999999999927e-01,1.175533042272679296e+00,6.631703288369668531e-18,2.163204824796783610e-01
1.499999999999999944e-01,1.176252936014616779e+00,5.673991369340806795e-18,2.159752278187506147e-01
1.519999999999999962e-01,1.176973268611323675e+00,4.409088834774384442e-18,2.156289232944323675e-01
1.539999999999999980e-01,1.177694035163668218e+00,9.125368285086329500e-18,2.152815678887791684e-01
1.559999999999999998e-01,1.178415230731516772e+00,3.487516988161705673e-18,2.149331606045567222e-01
1.580000000000000016e-01,1.179136850334455033e+00,4.282598581317742514e-18,2.145837004654507774e-01
1.600000000000000033e-01,1.179858888951123674e+00,2.294894598427651180e-18,2.142331865162428184e-01
1.620000000000000051e-01,1.180581341518827543e+00,7.499065026358072849e-18,2.138816178230061871e-01
1.640000000000000069e-01,1.181304202934629899e+00,1.156482317317871448e-17,2.135289934732955697e-01
1.660000000000000087e-01,1.182027468053881591e+00,8.944667923005411581e-18,2.131753125763414802e-01
1.680000000000000104e-01,1.182751131691137658e+00,2.005774019098183203e-18,2.128205742632293396e-01
1.700000000000000122e-01,1.183475188619372176e+00,4.842769703768586215e-18,2.124647776871031180e-01
1.720000000000000140e-01,1.184199633570354848e+00,2.349104707051926402e-18,2.121079220233467733e-01
1.740000000000000158e-01,1.184924461234501791e+00,1.239604483875093352e-17,2.117500064697756257e-01
1.759999999999999898e-01,1.185649666260648161e+00,5.692061405548898279e-18,2.113910302468295921e-01
1.779999999999999916e-01,1.186375243256005518e+00,2.206351421008001523e-17,2.110309925977598977e-01
1.799999999999999933e-01,1.187101186786023277e+00,9.306068647167245878e-18,2.106698927888178141e-01
1.819999999999999951e-01,1.187827491374605415e+00,1.250446505599948396e-17,2.103077301094471996e-01
1.839999999999999969e-01,1.188554151503481648e+00,3.614007241618347913e-20,2.099445038724694346e-01
1.859999999999999987e-01,1.189281161613337190e+00,5.800481622797448722e-18,2.095802134142776274e-01
1.880000000000000004e-01,1.190008516101912051e+00,2.602085213965210642e-18,2.092148580950204950e-01
1.900000000000000022e-01,1.190736209325660155e+00,2.132264272554825515e-18,2.088484372987919335e-01
1.920000000000000040e-01,1.191464235598370891e+00,1.104079212314405297e-17,2.084809504338194230e-01
1.940000000000000058e-01,1.192192589192345054e+00,5.854691731421723944e-18,2.081123969326512946e-01
1.960000000000000075e-01,1.192921264337353904e+00,1.555830117516698863e-17,2.077427762523471055e-01
1.980000000000000093e-01,1.193650255221058387e+00,3.071906155375596057e-19,2.073720878746583007e-01
2.000000000000000111e-01,1.194379555988739128e+00,3.559797132994073148e-18,2.070003313062166450e-01
2.020000000000000129e-01,1.195109160743406562e+00,5.908901840045999165e-18,2.066275060787265971e-01
2.040000000000000147e-01,1.195839063545729886e+00,4.553649124439118623e-18,2.062536117491413634e-01
2.060000000000000164e-01,1.196569258414317716e+00,1.207078418700528219e-17,2.058786478998529124e-01
2.080000000000000182e-01,1.197299739324709122e+00,1.987703982890091334e-18,2.055026141388766048e-01
2.099999999999999922e-01,1.198030500210403915e+00,1.071553147139840164e-17,2.051255101000337144e-01
2.119999999999999940e-01,1.198761534962383024e+00,1.024571052998801690e-17,2.047473354431359194e-01
