# delta,gap,coarse,fine
0.000000000000000000e+00,2.522010705827890220e+00,9.974659986866640793e-18,2.894111396005131787e-01
2.000000000000000042e-03,2.521615768697333948e+00,1.647987302177966740e-17,2.893894173475536347e-01
4.000000000000000083e-03,2.521219849386962863e+00,1.561251128379126385e-17,2.893676615549992115e-01
6.000000000000000125e-03,2.520822944838691626e+00,1.040834085586084257e-17,2.893458721523267663e-01
8.000000000000000167e-03,2.520425051983696818e+00,9.540979117872439019e-18,2.893240490688266942e-01
1.000000000000000021e-02,2.520026167742148715e+00,1.344410693882025498e-17,2.893021922336144747e-01
1.200000000000000025e-02,2.519626289023259247e+00,1.994931997373328159e-17,2.892803015756197360e-01
1.400000000000000029e-02,2.519225412724939162e+00,4.336808689942017736e-18,2.892583770235906959e-01
1.600000000000000033e-02,2.518823535734599162e+00,1.734723475976807094e-18,2.892364185060968818e-01
1.800000000000000211e-02,2.518420654927950864e+00,4.336808689942017736e-18,2.892144259515201932e-01
2.000000000000000042e-02,2.518016767169823922e+00,2.097931203759451080e-17,2.891923992880608973e-01
2.199999999999999872e-02,2.517611869313769901e+00,9.540979117872439019e-18,2.891703384437336877e-01
2.400000000000000050e-02,2.517205958202342941e+00,2.602085213965210642e-18,2.891482433463717916e-01
2.600000000000000228e-02,2.516799030666547310e+00,2.103352214621878602e-17,2.891261139236204203e-01
2.800000000000000058e-02,2.516391083526114514e+00,1.517883041479706208e-18,2.891039501029403214e-01
2.999999999999999889e-02,2.515982113589346980e+00,3.686287386450715076e-18,2.890817518116027829e-01
3.200000000000000067e-02,2.515572117653404050e+00,2.602085213965210642e-18,2.890595189766982376e-01
3.400000000000000244e-02,2.515161092503662488e+00,3.632077277826439854e-18,2.890372515251258267e-01
3.600000000000000422e-02,2.514749034914318671e+00,6.965998958219365988e-18,2.890149493835958983e-01
3.799999999999999906e-02,2.514335941647949824e+00,4.770489558936219510e-18,2.889926124786338368e-01
4.000000000000000083e-02,2.513921809455380796e+00,1.084202172485504434e-17,2.889702407365742354e-01
4.200000000000000261e-02,2.513506635075978934e+00,5.204170427930421283e-18,2.889478340835616721e-01
4.399999999999999745e-02,2.513090415237368092e+00,1.561251128379126385e-17,2.889253924455506550e-01
4.599999999999999922e-02,2.512673146655625800e+00,2.515349040166370287e-17,2.889029157483083421e-01
4.800000000000000100e-02,2.512254826034997279e+00,3.482999479109682994e-18,2.888804039174053262e-01
5.000000000000000278e-02,2.511835450067749775e+00,1.040834085586084257e-17,2.888578568782251832e-01
5.200000000000000455e-02,2.511415015434659281e+00,1.127570259384924611e-17,2.888352745559555901e-01
5.399999999999999939e-02,2.510993518804310654e+00,8.673617379884035472e-19,2.888126568755948198e-01
5.600000000000000117e-02,2.510570956833667822e+00,1.387810544516967712e-17,2.887900037619466342e-01
5.800000000000000294e-02,2.510147326167466275e+00,3.252606517456513302e-18,2.887673151396202842e-01
5.999999999999999778e-02,2.509722623438518596e+00,1.127570259384924611e-17,2.887445909330295102e-01
6.199999999999999956e-02,2.509296845267773080e+00,5.204170427930421283e-18,2.887218310663961507e-01
6.400000000000000133e-02,2.508869988263684903e+00,1.734723475976807094e-18,2.886990354637424261e-01
6.600000000000000311e-02,2.508442049022937326e+00,6.993104012531503599e-18,2.886762040489007641e-01
6.800000000000000488e-02,2.508013024129962076e+00,3.035766082959412415e-18,2.886533367454978127e-01
7.000000000000000666e-02,2.507582910156701317e+00,1.040834085586084257e-17,2.886304334769724811e-01
7.200000000000000844e-02,2.507151703663273778e+00,0.000000000000000000e+00,2.886074941665586757e-01
7.399999999999999634e-02,2.506719401196981778e+00,1.040834085586084257e-17,2.885845187372953480e-01
7.599999999999999811e-02,2.506285999293295319e+00,1.561251128379126385e-17,2.885615071120224417e-01
7.799999999999999989e-02,2.505851494474637065e+00,9.324138683375338132e-18,2.885384592133790616e-01
8.000000000000000167e-02,2.505415883251531639e+00,0.000000000000000000e+00,2.885153749638040832e-01
8.200000000000000344e-02,2.504979162121861336e+00,7.372574772901430151e-18,2.884922542855377081e-01
8.400000000000000522e-02,2.504541327570752429e+00,1.387778780781445676e-17,2.884690971006174109e-01
8.600000000000000699e-02,2.504102376070891367e+00,1.127570259384924611e-17,2.884459033308786613e-01
8.799999999999999489e-02,2.503662304082496348e+00,1.084202172485504434e-18,2.884226728979547016e-01
8.999999999999999667e-02,2.503221108052880339e+00,3.469446951953614189e-18,2.883994057232772135e-01
9.199999999999999845e-02,2.502778784416593183e+00,5.204170427930421283e-18,2.883761017280710437e-01
9.400000000000000022e-02,2.502335329595553048e+00,2.602085213965210642e-17,2.883527608333610326e-01
9.600000000000000200e-02,2.501890739998906099e+00,8.673617379884035472e-18,2.883293829599641311e-01
9.800000000000000377e-02,2.501445012022694314e+00,2.081668171172168513e-17,2.883059680284925652e-01
1.000000000000000056e-01,2.500998142050327999e+00,2.905661822261151883e-17,2.882825159593530029e-01
1.020000000000000073e-01,2.500550126452028010e+00,1.908195823574487804e-17,2.882590266727461659e-01
1.040000000000000091e-01,2.500100961585047799e+00,1.718460443389524528e-17,2.882355000886645535e-01
1.059999999999999970e-01,2.499650643793829730e+00,6.071532165918824830e-18,2.882119361268948299e-01
1.079999999999999988e-01,2.499199169409484611e+00,8.673617379884035472e-19,2.881883347070120505e-01
1.100000000000000006e-01,2.498746534749836101e+00,1.019150042136374168e-17,2.881646957483849358e-01
1.120000000000000023e-01,2.498292736119923418e+00,1.042528151480592857e-17,2.881410191701735957e-01
1.140000000000000041e-01,2.497837769811129149e+00,1.127570259384924611e-17,2.881173048913246992e-01
1.160000000000000059e-01,2.497381632101948412e+00,8.673617379884035472e-19,2.880935528305769155e-01
1.180000000000000077e-01,2.496924319257191272e+00,7.806255641895631925e-18,2.880697629064560839e-01
1.199999999999999956e-01,2.496465827528403736e+00,6.071532165918824830e-18,2.880459350372772676e-01
1.219999999999999973e-01,2.496006153153896179e+00,3.459282556586562585e-18,2.880220691411432554e-01
1.239999999999999991e-01,2.495545292358116285e+00,7.806255641895631925e-18,2.879981651359415640e-01
1.260000000000000009e-01,2.495083241352290315e+00,1.984089975648473114e-17,2.879742229393470465e-01
1.280000000000000027e-01,2.494619996333955925e+00,3.035766082959412415e-18,2.879502424688213935e-01
1.300000000000000044e-01,2.494155553487093613e+00,4.770489558936219510e-18,2.879262236416105791e-01
1.320000000000000062e-01,2.493689908981819414e+00,4.336808689942017736e-18,2.879021663747455273e-01
1.340000000000000080e-01,2.493223058974729511e+00,2.080990544814365073e-17,2.878780705850383925e-01
1.360000000000000098e-01,2.492754999608619570e+00,1.398620802506300720e-17,2.878539361890877779e-01
1.380000000000000115e-01,2.492285727012442109e+00,2.103352214621878602e-17,2.878297631032719628e-01
1.400000000000000133e-01,2.491815237301173269e+00,2.125036258071588691e-17,2.878055512437528440e-01
1.420000000000000151e-01,2.491343526576052625e+00,4.336808689942017736e-18,2.877813005264745483e-01
1.440000000000000169e-01,2.490870590924192385e+00,2.059984127722458425e-17,2.877570108671618776e-01
1.459999999999999909e-01,2.490396426418723053e+00,5.204170427930421283e-18,2.877326821813142033e-01
1.479999999999999927e-01,2.489921029118827178e+00,1.647987302177966740e-17,2.877083143842181223e-01
1.499999999999999944e-01,2.489444395069693172e+00,6.505213034913026604e-18,2.876839073909340794e-01
1.519999999999999962e-01,2.488966520301701735e+00,6.830473686658677934e-18,2.876594611163013626e-01
1.539999999999999980e-01,2.488487400831767005e+00,3.903127820947815962e-18,2.876349754749386034e-01
1.559999999999999998e-01,2.488007032662100215e+00,5.421010862427522170e-18,2.876104503812407232e-01
