# delta,gap,coarse,fine
2.600000000000000089e-01,1.814399487950414169e+00,4.625929269271485328e-18,2.831571371739572962e-01
2.620000000000000107e-01,1.812939483258460882e+00,7.354504736693337897e-18,2.829841794579502356e-01
2.640000000000000124e-01,1.811475175962421247e+00,2.511735032924752067e-18,2.828107204019910115e-01
2.660000000000000142e-01,1.810006574393487000e+00,1.116728237660069567e-17,2.826367595386568565e-01
2.680000000000000160e-01,1.808533687037410687e+00,1.807003620809174185e-18,2.824622964089010813e-01
2.700000000000000178e-01,1.807056522534690401e+00,6.866613759074861094e-19,2.822873305621255158e-01
2.720000000000000195e-01,1.805575089679429368e+00,1.716653439768715418e-18,2.821118615562679954e-01
2.740000000000000213e-01,1.804089397419598839e+00,4.553649124439118623e-18,2.819358889578733041e-01
2.760000000000000231e-01,1.802599454857531924e+00,6.089602202126916314e-18,2.817594123421781060e-01
2.780000000000000249e-01,1.801105271247998019e+00,9.622294280808851852e-18,2.815824312931896611e-01
2.800000000000000266e-01,1.799606855999638100e+00,1.146543797403420939e-17,2.814049454037637066e-01
2.820000000000000284e-01,1.798104218673294952e+00,1.915423838057724628e-18,2.812269542756905549e-01
2.840000000000000302e-01,1.796597368982649101e+00,4.011548038196366406e-18,2.810484575197658152e-01
2.860000000000000320e-01,1.795086316793121028e+00,3.830847676115449257e-18,2.808694547558819865e-01
2.880000000000000338e-01,1.793571072122244203e+00,8.077306185017008033e-18,2.806899456131017323e-01
2.899999999999999800e-01,1.792051645138837301e+00,4.878909776184769953e-19,2.805099297297439231e-01
2.919999999999999818e-01,1.790528046162698672e+00,4.680139377895760550e-18,2.803294067534569667e-01
2.939999999999999836e-01,1.789000285664233303e+00,1.535953077687797884e-18,2.801483763413120665e-01
2.959999999999999853e-01,1.787468374264090443e+00,3.758567531283081781e-18,2.799668381598752753e-01
2.979999999999999871e-01,1.785932322732513455e+00,9.396418828207705608e-18,2.797847918852927607e-01
2.999999999999999889e-01,1.784392141989606273e+00,2.493664996716660198e-18,2.796022372033742376e-01
3.019999999999999907e-01,1.782847843103635199e+00,1.463672932855430986e-18,2.794191738096730715e-01
3.039999999999999925e-01,1.781299437291739451e+00,9.938519914450457825e-18,2.792356014095657701e-01
3.059999999999999942e-01,1.779746935919185091e+00,1.807003620809174137e-19,2.790515197183447982e-01
3.079999999999999960e-01,1.778190350498277894e+00,1.102272208693596110e-18,2.788669284612884658e-01
3.099999999999999978e-01,1.776629692688114659e+00,9.125368285086328344e-19,2.786818273737518004e-01
3.119999999999999996e-01,1.775064974294792819e+00,6.541353107329210342e-18,2.784962162012462050e-01
3.140000000000000013e-01,1.773496207269563030e+00,1.015536034894755871e-17,2.783100946995270553e-01
3.160000000000000031e-01,1.771923403709109834e+00,9.884309805826182604e-18,2.781234626346695271e-01
3.180000000000000049e-01,1.770346575855313631e+00,7.137664302196237010e-18,2.779363197831575816e-01
3.200000000000000067e-01,1.768765736093907748e+00,3.415236843329338967e-18,2.777486659319683970e-01
3.220000000000000084e-01,1.767180896953853164e+00,1.232376469391856758e-17,2.775605008786493633e-01
3.240000000000000102e-01,1.765592071107459304e+00,4.083828183028733111e-18,2.773718244314102854e-01
3.260000000000000120e-01,1.763999271369062427e+00,8.005026040184640558e-18,2.771826364091999340e-01
3.280000000000000138e-01,1.762402510694744961e+00,7.788185605687539671e-18,2.769929366417931416e-01
3.300000000000000155e-01,1.760801802181468645e+00,4.933119884809045175e-18,2.768027249698790104e-01
3.320000000000000173e-01,1.759197159066747673e+00,1.176359357146772311e-17,2.766120012451366295e-01
3.340000000000000191e-01,1.757588594727643283e+00,5.059610138265687102e-18,2.764207653303247247e-01
3.360000000000000209e-01,1.755976122679754781e+00,7.228014483236696548e-19,2.762290170993672023e-01
3.380000000000000226e-01,1.754359756577766660e+00,9.378348791999613354e-18,2.760367564374328619e-01
3.400000000000000244e-01,1.752739510213004337e+00,4.409088834774384442e-18,2.758439832410264914e-01
3.420000000000000262e-01,1.751115397514173111e+00,1.572093150103981429e-18,2.756506974180647496e-01
3.440000000000000280e-01,1.749487432545937082e+00,8.366426764346476396e-18,2.754568988879690372e-01
3.460000000000000298e-01,1.747855629507821362e+00,8.962737959213503835e-18,2.752625875817450440e-01
3.480000000000000315e-01,1.746220002734297339e+00,7.011174048739595853e-18,2.750677634420716777e-01
3.500000000000000333e-01,1.744580566693535673e+00,3.559797132994073148e-18,2.748724264233818881e-01
3.519999999999999796e-01,1.742937335986397329e+00,3.234536481248421433e-18,2.746765764919491537e-01
3.539999999999999813e-01,1.741290325346184886e+00,7.228014483236696548e-19,2.744802136259750225e-01
3.559999999999999831e-01,1.739639549637107763e+00,3.243571499352467560e-18,2.742833378156682711e-01
3.579999999999999849e-01,1.737985023854125899e+00,4.517509052022935463e-19,2.740859490633349993e-01
3.599999999999999867e-01,1.736326763121763150e+00,3.306816626080788524e-18,2.738880473834651719e-01
3.619999999999999885e-01,1.734664782693336349e+00,1.255867516462376034e-18,2.736896328028076142e-01
3.639999999999999902e-01,1.732999097950180811e+00,1.272130549049658485e-17,2.734907053604676563e-01
3.659999999999999920e-01,1.731329724400193726e+00,5.655921333132714541e-18,2.732912651079845157e-01
3.679999999999999938e-01,1.729656677677915866e+00,1.252253509220757621e-17,2.730913121094186713e-01
3.699999999999999956e-01,1.727979973542925762e+00,2.204544417387192221e-18,2.728908464414349089e-01
