# delta,gap,coarse,fine
0.000000000000000000e+00,-5.329070518200751394e-15,5.375549469414268866e-02,1.028816082583743491e-01
2.000000000000000042e-03,5.329070518200751394e-15,8.600725160743694434e-03,5.701971253121065897e-02
4.000000000000000083e-03,6.861621721059307788e-03,1.433502866124066188e-01,6.763581503062957023e-02
6.000000000000000125e-03,-1.029579254834978030e-02,9.272357752219675953e-02,3.355367740508863328e-01
8.000000000000000167e-03,1.373220407869002457e-02,1.178072706713139961e-01,9.561104165011610756e-02
1.000000000000000021e-02,1.717085685350028257e-02,2.598620645374383198e-01,8.101521835964296814e-02
1.200000000000000025e-02,3.552713678800500929e-15,2.966441981400452788e-01,6.033043290424690286e-02
1.400000000000000029e-02,-2.842170943040400743e-14,2.782449215100244594e-02,4.787950911428936335e-02
1.600000000000000033e-02,0.000000000000000000e+00,1.187043229817460466e-01,5.492019032326551919e-02
1.800000000000000211e-02,3.094789115687213155e-02,1.540207127892822825e-01,5.959184456580994549e-02
2.000000000000000042e-02,-4.796163466380676255e-14,7.651317163003649134e-03,6.843948511881436936e-02
2.199999999999999872e-02,-2.664535259100375697e-14,1.074959118472707253e-01,3.362374814962990760e-02
2.400000000000000050e-02,-1.953992523340275511e-14,1.532831176878049761e-01,5.904361064890061711e-02
2.600000000000000228e-02,1.776356839400250465e-14,2.462135347586681400e-01,5.340025472768553799e-02
2.800000000000000058e-02,4.440892098500626162e-14,1.876142402945817425e-02,7.145701886494477961e-02
2.999999999999999889e-02,-8.881784197001252323e-15,1.768251237804806253e-02,1.028294667325553302e-01
3.200000000000000067e-02,5.514411237530936205e-02,1.711577505971740784e-02,7.523126366064848691e-02
3.400000000000000244e-02,-1.776356839400250465e-14,8.729967619126558984e-03,9.344054058107348348e-02
3.600000000000000422e-02,-1.421085471520200372e-14,5.441649545700201485e-02,6.585150178087584294e-02
3.799999999999999906e-02,-1.598721155460225418e-14,4.335092718686411883e-01,4.153377160448139260e-02
4.000000000000000083e-02,5.329070518200751394e-15,9.714516571726025673e-02,5.974307896267017082e-02
4.200000000000000261e-02,-6.217248937900876626e-14,1.624232844230575901e-01,6.437251864950745139e-02
4.399999999999999745e-02,7.597137944910503649e-02,3.272435154388689260e-02,4.738603584791476614e-02
4.599999999999999922e-02,-2.486899575160350651e-14,2.869511752002112392e-01,7.481279094776684124e-02
4.800000000000000100e-02,7.105427357601001859e-15,3.680002595376104940e-02,5.522536088140635180e-02
5.000000000000000278e-02,2.131628207280300558e-14,1.916753409281731976e-02,5.738388107680328365e-02
5.200000000000000455e-02,-8.881784197001252323e-15,8.509503425964110024e-02,7.559324823944595095e-02
5.399999999999999939e-02,-2.486899575160350651e-14,1.333892542364874534e-01,6.263651356794790181e-02
5.600000000000000117e-02,-1.065814103640150279e-14,1.261801257798257914e-01,5.817130891160948031e-02
5.800000000000000294e-02,-3.552713678800500929e-15,1.242701141252221808e-01,7.007288938712785686e-02
5.999999999999999778e-02,-8.881784197001252323e-15,1.599271731076446212e-01,6.834271159533937545e-02
6.199999999999999956e-02,-1.243449787580175325e-14,3.399979487520790600e-02,7.280159779571172829e-02
6.400000000000000133e-02,-2.309263891220325604e-14,1.628536128290228313e-02,7.359199630112535362e-02
6.600000000000000311e-02,-2.131628207280300558e-14,4.748244458975520166e-02,5.728217419642091246e-02
6.800000000000000488e-02,-3.197442310920450836e-14,6.090502828618692133e-02,6.793583170676846528e-02
7.000000000000000666e-02,-3.552713678800500929e-15,2.175096450080797328e-01,5.069299447061714758e-02
7.200000000000000844e-02,1.248836116927156681e-01,1.452478934730362381e-01,7.649673219073756247e-02
7.399999999999999634e-02,-5.329070518200751394e-15,1.160607490754238802e-01,6.942972668274823012e-02
7.599999999999999811e-02,-5.329070518200751394e-15,6.649903158386427648e-02,6.186173900853848134e-02
7.799999999999999989e-02,-2.309263891220325604e-14,1.820515367899438464e-01,4.077506075913485406e-02
8.000000000000000167e-02,3.552713678800500929e-15,4.444737396555606956e-01,5.460182773591570893e-02
8.200000000000000344e-02,1.424594288424421151e-01,2.611390164155309446e-01,5.647896964901044647e-02
8.400000000000000522e-02,-1.776356839400250465e-15,1.664235430749847200e-01,6.576042740928948749e-02
8.600000000000000699e-02,1.776356839400250465e-15,1.642952657939136529e-01,4.958646825617173126e-02
8.799999999999999489e-02,-1.065814103640150279e-14,1.490651680667270107e-01,6.986209563099222974e-02
8.999999999999999667e-02,-1.065814103640150279e-14,2.261200611194009447e-01,7.011436678857677074e-02
9.199999999999999845e-02,1.065814103640150279e-14,1.416764690395977688e-01,7.069665624961229966e-02
9.400000000000000022e-02,-4.085620730620576069e-14,6.499792147645691576e-02,5.756024541209286277e-02
9.600000000000000200e-02,1.671604999455134077e-01,7.794007302176562957e-02,4.856549170501160695e-02
9.800000000000000377e-02,-1.421085471520200372e-14,1.108483267172124115e-01,5.317423855379414116e-02
1.000000000000000056e-01,-2.842170943040400743e-14,2.363266324662293694e-01,6.224939160839132457e-02
1.020000000000000073e-01,0.000000000000000000e+00,2.254210029374913438e-01,6.681811241823762404e-02
1.040000000000000091e-01,1.776356839400250465e-14,1.801156929530457057e-02,6.667649288104904315e-02
1.059999999999999970e-01,-2.664535259100375697e-14,1.305091569443581900e-01,7.283877593765260283e-02
1.079999999999999988e-01,-3.552713678800500929e-14,1.889009010191856075e-01,8.611212746977285615e-02
1.100000000000000006e-01,1.919724612192830193e-01,2.227453988897998977e-02,7.454219229333440555e-02
1.120000000000000023e-01,1.955260883109373182e-01,2.961070713919402089e-02,8.423381324270440285e-02
1.140000000000000041e-01,1.990819820168487908e-01,2.692159756632028778e-02,8.439131879112697632e-02
1.160000000000000059e-01,-2.664535259100375697e-14,1.168629089135423196e-02,6.003255662790932951e-02
1.180000000000000077e-01,-8.348877145181177184e-14,1.314566311285635392e-01,4.687911662909775151e-02
1.199999999999999956e-01,2.664535259100375697e-14,6.762861623337443340e-02,5.701467956483535077e-02
1.219999999999999973e-01,-1.065814103640150279e-14,1.823762880052560431e-01,5.916868357170477349e-02
1.239999999999999991e-01,-2.842170943040400743e-14,6.341220873666400526e-02,5.239587406355571131e-02
1.260000000000000009e-01,-7.283063041541026905e-14,9.540428470330411526e-02,8.104407853699288622e-02
1.280000000000000027e-01,-1.243449787580175325e-14,9.212709860575561682e-02,5.633044050176594375e-02
1.300000000000000044e-01,4.973799150320701301e-14,2.515335355676214663e-02,5.201364186793830391e-02
1.320000000000000062e-01,3.730349362740525976e-14,1.510117048509263260e-01,5.219826247104655814e-02
1.340000000000000080e-01,2.347656771273651799e-01,1.883706361731912193e-01,5.774453629086753748e-02
1.360000000000000098e-01,5.329070518200751394e-15,2.236439026736016245e-01,6.357727416746110360e-02
1.380000000000000115e-01,8.881784197001252323e-15,3.599241423162963249e-01,5.946698179514047639e-02
1.400000000000000133e-01,7.105427357601001859e-15,1.981148841143038353e-01,6.677495494429511180e-02
1.420000000000000151e-01,1.776356839400250465e-15,2.050147632824124710e-01,6.553994521588131505e-02
1.440000000000000169e-01,2.526926708936674260e-01,1.718940025037509756e-01,5.836094998889623797e-02
1.459999999999999909e-01,2.562848879120345202e-01,1.640149254371612575e-01,6.335297648786061830e-02
1.479999999999999927e-01,-1.776356839400250465e-14,3.995109486607261590e-02,5.605684305133868534e-02
1.499999999999999944e-01,-1.953992523340275511e-14,1.229749185580470833e-01,6.587754146850664794e-02
1.519999999999999962e-01,-1.953992523340275511e-14,2.197692112370639925e-02,5.255403193741164242e-02
1.539999999999999980e-01,-2.309263891220325604e-14,1.061673578952680441e-01,6.538993959157463065e-02
1.559999999999999998e-01,-2.664535259100375697e-14,7.548613255979028103e-02,7.300220613221498900e-02
1.580000000000000016e-01,0.000000000000000000e+00,1.874546293086060689e-01,5.858770086883775818e-02
1.600000000000000033e-01,-1.243449787580175325e-14,2.591491504562286330e-02,7.540186679117488744e-02
1.620000000000000051e-01,-5.329070518200751394e-15,2.711526621693155503e-01,5.580725762684617119e-02
1.640000000000000069e-01,0.000000000000000000e+00,4.097548530756996155e-02,4.644567476578272125e-02
1.660000000000000087e-01,2.923321759812491649e-01,1.404114527939079038e-01,5.621068705516610309e-02
1.680000000000000104e-01,-1.953992523340275511e-14,6.528114387890839032e-02,5.429129462348895180e-02
1.700000000000000122e-01,2.995689521693689628e-01,2.095843586444458007e-01,7.388155805524027064e-02
1.720000000000000140e-01,-3.552713678800500929e-15,4.034514904276678693e-02,5.836106301256802770e-02
1.740000000000000158e-01,-1.243449787580175325e-14,9.608695712938419842e-02,5.382117057279833805e-02
1.759999999999999898e-01,-4.973799150320701301e-14,6.053417893379978154e-02,3.873145914346690782e-02
1.779999999999999916e-01,-1.243449787580175325e-14,2.342003617663470094e-01,6.709946953930089053e-02
1.799999999999999933e-01,-1.421085471520200372e-14,5.954829090424499510e-02,5.556941503428291379e-02
1.819999999999999951e-01,-4.085620730620576069e-14,2.684240269230641074e-01,4.159448384689490297e-02
1.839999999999999969e-01,-1.421085471520200372e-14,4.684809553991078207e-02,5.031756050038801997e-02
1.859999999999999987e-01,-5.329070518200751394e-15,1.796577222000374230e-01,6.830531533460586224e-02
1.880000000000000004e-01,-2.842170943040400743e-14,8.031024766587215036e-02,4.971257326182376701e-02
1.900000000000000022e-01,-2.131628207280300558e-14,2.356557462542142531e-02,7.547078740094126381e-02
1.920000000000000040e-01,-1.598721155460225418e-14,1.939032308042657471e-01,6.408833559752420694e-02
1.940000000000000058e-01,2.664535259100375697e-14,9.478997941681566175e-02,7.078243632378991568e-02
1.960000000000000075e-01,-2.664535259100375697e-14,1.384251049482171092e-01,5.798196513737628038e-02
1.980000000000000093e-01,1.776356839400250465e-14,5.864861497155471337e-02,4.505416167389898752e-02
2.000000000000000111e-01,-1.953992523340275511e-14,9.074049854705905360e-02,7.072298054473778739e-02
2.020000000000000129e-01,3.577914837878415355e-01,8.457847534952527002e-02,6.199876622443469681e-02
2.040000000000000147e-01,1.776356839400250465e-14,3.504863466097805913e-02,7.149831987042055970e-02
2.060000000000000164e-01,-4.263256414560601115e-14,2.927946786197294093e-01,5.161171140768486265e-02
2.080000000000000182e-01,-5.684341886080801487e-14,1.611146045974901075e-01,6.611964076014770209e-02
2.099999999999999922e-01,1.243449787580175325e-14,1.168285625149002027e-01,5.316993319949846197e-02
2.119999999999999940e-01,4.973799150320701301e-14,1.236391301029690082e-01,6.139707627333592516e-02
2.139999999999999958e-01,-1.776356839400250465e-14,2.598774242443057519e-02,7.039737465252703108e-02
2.159999999999999976e-01,-1.598721155460225418e-14,6.883237674969941433e-04,5.269430053996578683e-02
2.179999999999999993e-01,-2.486899575160350651e-14,1.680711414381577673e-02,6.975167858927802667e-02
2.200000000000000011e-01,-6.217248937900876626e-14,1.522616902860930883e-02,7.520280640859605681e-02
2.220000000000000029e-01,-3.197442310920450836e-14,9.677957821089464008e-02,6.639505331200142024e-02
2.240000000000000047e-01,3.981585593423409009e-01,1.962855610364872688e-03,4.090700236556879532e-02
2.260000000000000064e-01,-1.776356839400250465e-14,1.052036769914136277e-01,6.016841132354450172e-02
2.280000000000000082e-01,4.055277537397934395e-01,2.105811316242570119e-01,5.668661480964344579e-02
2.300000000000000100e-01,0.000000000000000000e+00,2.473156940695327849e-02,4.849038458811890523e-02
2.320000000000000118e-01,-6.217248937900876626e-14,5.727449664768785934e-03,7.106454877415212257e-02
2.340000000000000135e-01,-7.105427357601001859e-15,2.771630355552569952e-02,5.288190297238549303e-02
2.360000000000000153e-01,4.202936034684165989e-01,1.155457513810618925e-01,6.159216440319420505e-02
2.380000000000000171e-01,3.552713678800500929e-15,2.411386931905067088e-01,4.958825508274234545e-02
2.399999999999999911e-01,-1.953992523340275511e-14,1.985005712150999524e-01,5.173159863605276271e-02
2.419999999999999929e-01,5.329070518200751394e-15,1.740656921195226844e-02,5.224785154025177181e-02
2.439999999999999947e-01,2.309263891220325604e-14,1.087004963670921420e-01,6.243779873061729158e-02
2.459999999999999964e-01,-2.131628207280300558e-14,1.161749500866025436e-01,5.941843091611461597e-02
2.479999999999999982e-01,1.243449787580175325e-14,4.003369705071382900e-01,3.641482480938894317e-02
2.500000000000000000e-01,-3.019806626980425790e-14,1.517905030855977166e-01,6.363509746773757247e-02
2.520000000000000018e-01,4.499352142098063112e-01,4.549603344226556267e-02,7.409925356470468960e-02
2.540000000000000036e-01,0.000000000000000000e+00,1.859737315006711189e-01,5.285133458059766698e-02
2.560000000000000053e-01,1.953992523340275511e-14,9.251301844012735365e-02,5.803863363354707511e-02
2.580000000000000071e-01,-1.598721155460225418e-14,2.552157755798395433e-01,4.954226418942585947e-02
2.600000000000000089e-01,4.648110125474174126e-01,8.357804567516914640e-02,6.062770980450947478e-02
2.620000000000000107e-01,3.197442310920450836e-14,9.032773953564821739e-03,6.056902961475530561e-02
2.640000000000000124e-01,-8.881784197001252323e-15,2.544469995465593187e-02,5.592476897662785468e-02
2.660000000000000142e-01,-1.065814103640150279e-14,3.488632784277975740e-02,5.776452337473542142e-02
2.680000000000000160e-01,-4.973799150320701301e-14,3.117722361912700357e-01,4.871006871981477943e-02
2.700000000000000178e-01,-2.664535259100375697e-14,1.519993685404268102e-01,5.718881610259724663e-02
2.720000000000000195e-01,-2.309263891220325604e-14,2.541353353787436653e-01,4.390076028347072307e-02
2.740000000000000213e-01,-1.065814103640150279e-14,1.468025438221911769e-02,6.333009438411008052e-02
2.760000000000000231e-01,1.065814103640150279e-14,2.025275157934400549e-01,5.621466983150138347e-02
2.780000000000000249e-01,-1.243449787580175325e-14,9.720078199013212905e-02,6.038721705166601172e-02
2.800000000000000266e-01,-1.598721155460225418e-14,2.818636683313039959e-01,4.709675506817694035e-02
2.820000000000000284e-01,-3.552713678800500929e-15,1.040250702643401026e-01,6.060770274823586157e-02
