#delta,gap,coarse,fine
1.064000000000000057e+00,1.045790478721798422e+00,4.273523228311446769e-18,1.880586602327556367e-01
1.068000000000000060e+00,1.049498642843417429e+00,5.458159307399960991e-18,1.885101419994011096e-01
1.072000000000000064e+00,1.053195194332548823e+00,9.281061007772119980e-19,1.889605813670255097e-01
1.076000000000000068e+00,1.056880080950421075e+00,2.793877674164934471e-18,1.894099606921119117e-01
1.080000000000000071e+00,1.060553251751787940e+00,4.262148785876888912e-18,1.898582628745390799e-01
1.084000000000000075e+00,1.064214657080821524e+00,2.168525349677759647e-18,1.903054713473730508e-01
1.088000000000000078e+00,1.067864248565324914e+00,4.522187900683959116e-18,1.907515700667827829e-01
1.092000000000000082e+00,1.071501979112881031e+00,1.580176264514922555e-17,1.911965435020651360e-01
1.096000000000000085e+00,1.075127802905250007e+00,1.245646652232174079e-17,1.916403766258078234e-01
1.100000000000000089e+00,1.078741675393974475e+00,1.347024395547838713e-18,1.920830549041623869e-01
1.104000000000000092e+00,1.082343553293526384e+00,5.023389396045003358e-18,1.925245642872465968e-01
1.108000000000000096e+00,1.085933394576692024e+00,1.237152121818281035e-18,1.929648911996765803e-01
1.112000000000000099e+00,1.089511158468692287e+00,6.873067343434894317e-19,1.934040225312143868e-01
1.116000000000000103e+00,1.093076805440382770e+00,2.682190329834117221e-18,1.938419456275490838e-01
1.120000000000000107e+00,1.096630297202914051e+00,8.460891105416455693e-18,1.942786482812015603e-01
1.124000000000000110e+00,1.100171596701020604e+00,9.377864773172610622e-19,1.947141187225528980e-01
1.128000000000000114e+00,1.103700668105307869e+00,1.895538731248373379e-18,1.951483456110070236e-01
1.132000000000000117e+00,1.107217476807377921e+00,1.577828773203960593e-17,1.955813180262680473e-01
1.136000000000000121e+00,1.110721989411672439e+00,7.006898549101073193e-18,1.960130254597556576e-01
1.140000000000000124e+00,1.114214173727990698e+00,5.293713910925875560e-18,1.964434578061363956e-01
1.144000000000000128e+00,1.117693998765435737e+00,1.022199360746489649e-17,1.968726053549896271e-01
1.148000000000000131e+00,1.121161434724029959e+00,5.266608856613737949e-18,1.973004587825883394e-01
1.152000000000000135e+00,1.124616452986987980e+00,3.899981698572300320e-18,1.977270091438177724e-01
1.155999999999999917e+00,1.128059026113604091e+00,1.056492094639613773e-17,1.981522478642063212e-01
1.159999999999999920e+00,1.131489127830633379e+00,2.230842773654325919e-18,1.985761667320823098e-01
