#delta,gap,coarse,fine
0.000000000000000000e+00,3.552713678800500929e-15,4.477608251055869570e-01,4.076990988234930890e-01
4.000000000000000083e-03,1.953992523340275511e-14,6.396580656587662617e-01,9.102524492106509046e-03
8.000000000000000167e-03,1.776356839400250465e-15,4.814076643982697079e-01,1.020147022505815161e-02
1.200000000000000025e-02,5.329070518200751394e-15,5.174047150999649958e-01,8.980359892455207216e-03
1.600000000000000033e-02,1.243449787580175325e-14,4.621957258399392310e-01,1.388842521518285703e-02
2.000000000000000042e-02,2.486899575160350651e-14,4.769732991507212583e-02,2.755285281592366811e-02
2.400000000000000050e-02,3.552713678800500929e-15,7.643876221948778249e-02,3.124305994791445537e-02
2.800000000000000058e-02,1.776356839400250465e-14,2.654295152585622528e-02,2.276235394845234003e-02
3.200000000000000067e-02,8.881784197001252323e-15,4.380030534369000472e-01,8.884850352461951678e-03
3.600000000000000422e-02,5.151434834260726348e-14,1.618173827586062152e-01,1.106961795915690876e-02
4.000000000000000083e-02,1.776356839400250465e-15,1.948564171917521459e-01,2.309272075560084639e-02
4.399999999999999745e-02,1.421085471520200372e-14,4.965662589664439075e-01,8.341335211369519179e-03
4.800000000000000100e-02,2.309263891220325604e-14,7.229982646033702477e-03,2.274054097371999705e-02
5.200000000000000455e-02,2.664535259100375697e-14,5.551188311816690479e-01,1.204052706762684562e-02
5.600000000000000117e-02,1.953992523340275511e-14,8.685137577642896081e-03,1.812408907360296695e-02
5.999999999999999778e-02,2.486899575160350651e-14,2.238762326580139295e-01,2.046704048724178049e-02
6.400000000000000133e-02,1.243449787580175325e-14,1.858565583834995982e-01,8.730516231687898698e-03
6.800000000000000488e-02,2.486899575160350651e-14,3.725726687763478151e-01,1.022914317713115480e-02
7.200000000000000844e-02,1.953992523340275511e-14,3.291061501422654634e-01,2.111937192728401830e-02
7.599999999999999811e-02,1.598721155460225418e-14,2.771253342384480955e-01,2.194808800095373810e-02
8.000000000000000167e-02,7.105427357601001859e-15,9.179292138567222981e-02,2.193310929994891564e-02
8.400000000000000522e-02,3.552713678800500929e-15,5.319760622128852923e-01,1.442164491365247742e-02
8.799999999999999489e-02,2.842170943040400743e-14,2.175957031292869714e-01,2.500625489244358290e-02
9.199999999999999845e-02,5.329070518200751394e-15,4.682202644431927019e-01,2.151597671996424710e-02
9.600000000000000200e-02,8.881784197001252323e-15,3.097403700513863822e-01,1.944658382891653603e-02
1.000000000000000056e-01,8.881784197001252323e-15,7.525931378593778143e-02,2.581731495657341169e-02
1.040000000000000091e-01,7.105427357601001859e-15,3.430844849838512317e-02,2.328569282299729204e-02
1.079999999999999988e-01,0.000000000000000000e+00,2.777132252502702570e-01,2.123857365672140660e-02
1.120000000000000023e-01,1.953992523340275511e-14,1.976804359122181776e-01,1.330224487634516263e-02
1.160000000000000059e-01,2.486899575160350651e-14,8.287644878422531503e-02,2.381181049121359333e-02
1.199999999999999956e-01,7.105427357601001859e-15,1.946707844576105184e-01,2.967105925161874630e-02
1.239999999999999991e-01,1.243449787580175325e-14,1.640482423267403955e-01,2.000710523621090919e-02
1.280000000000000027e-01,1.776356839400250465e-15,2.262846141962194246e-01,1.832273548107789252e-02
1.320000000000000062e-01,3.552713678800500929e-15,6.167083834738702475e-01,1.295416331582201729e-02
1.360000000000000098e-01,8.881784197001252323e-15,1.080418988452637313e-01,1.948550747137594089e-02
1.400000000000000133e-01,7.105427357601001859e-15,1.622819899861399073e-01,1.558565136160360021e-02
1.440000000000000169e-01,3.552713678800500929e-15,2.143710847344275361e-01,1.116836788627988825e-02
1.479999999999999927e-01,4.263256414560601115e-14,6.046730667368838130e-01,1.648161558582284317e-02
1.519999999999999962e-01,8.881784197001252323e-15,9.756524177359825536e-03,1.795871191360557881e-02
1.559999999999999998e-01,3.375077994860475883e-14,4.365973362341718511e-01,1.915215295543960458e-02
1.600000000000000033e-01,0.000000000000000000e+00,5.713982704606728191e-01,1.148648865758251578e-02
1.640000000000000069e-01,3.907985046680551022e-14,3.375527814029867790e-01,2.529767611489681933e-02
1.680000000000000104e-01,2.309263891220325604e-14,5.006481746667617028e-01,1.612680743613652268e-02
1.720000000000000140e-01,8.881784197001252323e-15,5.568253029165862733e-01,5.831008886527647671e-03
1.759999999999999898e-01,0.000000000000000000e+00,3.656032118444084711e-01,2.184380936163348927e-02
1.799999999999999933e-01,1.243449787580175325e-14,3.357367627605035293e-02,2.142843370947992293e-02
1.839999999999999969e-01,7.105427357601001859e-15,2.375482808203268903e-01,1.071777668855429695e-02
1.880000000000000004e-01,2.309263891220325604e-14,6.409387188084976206e-01,1.315970900802864406e-02
1.920000000000000040e-01,1.243449787580175325e-14,9.905132010484495042e-02,2.252242318738333082e-02
1.960000000000000075e-01,1.598721155460225418e-14,1.987089013142726290e-01,2.675359966677242837e-02
2.000000000000000111e-01,3.019806626980425790e-14,6.130525512599994675e-01,1.349299112244141743e-02
2.040000000000000147e-01,1.243449787580175325e-14,8.819467588488270893e-02,2.144648720537679215e-02
2.080000000000000182e-01,6.394884621840901673e-14,5.051734623326273876e-01,6.985744897554975116e-03
2.119999999999999940e-01,5.329070518200751394e-15,3.027522360871300333e-01,1.805925416917114959e-02
2.159999999999999976e-01,1.776356839400250465e-15,2.796878816834327819e-01,1.881441420249231611e-02
2.200000000000000011e-01,1.421085471520200372e-14,3.646900413049514178e-02,1.960861477619717935e-02
2.240000000000000047e-01,3.552713678800500929e-15,2.580335747450585374e-02,1.373498219199104781e-02
2.280000000000000082e-01,1.598721155460225418e-14,4.449563385344076916e-01,7.201984010792340796e-03
2.320000000000000118e-01,8.881784197001252323e-15,3.307274804789080841e-02,2.014356795008546280e-02
2.360000000000000153e-01,8.881784197001252323e-15,5.388487884265139721e-02,1.149381222087118327e-02
2.399999999999999911e-01,3.552713678800500929e-15,3.565222537506441691e-01,1.962068635890004339e-02
2.439999999999999947e-01,5.329070518200751394e-15,2.040763801863866023e-01,2.544199207262087120e-02
2.479999999999999982e-01,1.776356839400250465e-14,1.230733588476380230e-01,7.266607985356467007e-03
2.520000000000000018e-01,0.000000000000000000e+00,2.389575460607005486e-01,1.641605496574207249e-02
2.560000000000000053e-01,1.065814103640150279e-14,1.632758247236373028e-01,2.137032524191052191e-02
2.600000000000000089e-01,3.730349362740525976e-14,7.406077447620846854e-01,7.167077002389134026e-03
2.640000000000000124e-01,1.421085471520200372e-14,7.269012599755629578e-02,1.887488104100814440e-02
2.680000000000000160e-01,5.329070518200751394e-15,7.140817149062924640e-01,7.876505311034677839e-03
2.720000000000000195e-01,1.953992523340275511e-14,7.378295499153139092e-01,6.894075197653889292e-03
2.760000000000000231e-01,1.953992523340275511e-14,2.706000604186918901e-01,2.357054443239950392e-02
2.800000000000000266e-01,1.776356839400250465e-15,1.249224683147449888e-01,2.567544487730515079e-02
2.840000000000000302e-01,3.019806626980425790e-14,1.496110990497510063e-01,1.511134259576324933e-02
2.880000000000000338e-01,1.243449787580175325e-14,6.082322928686551694e-02,2.290822231122682448e-02
2.919999999999999818e-01,1.776356839400250465e-15,5.391939292646034110e-01,1.264809135419639637e-02
2.959999999999999853e-01,1.776356839400250465e-15,6.226382492236721689e-01,9.087154321807401972e-03
2.999999999999999889e-01,1.776356839400250465e-15,2.977599718515581140e-01,2.407732087004478203e-02
3.039999999999999925e-01,1.421085471520200372e-14,1.266224715538683543e-01,2.200944701381341018e-02
3.079999999999999960e-01,1.243449787580175325e-14,2.912986218893479085e-01,1.480803996902479644e-02
3.119999999999999996e-01,1.953992523340275511e-14,6.575064202600581220e-01,8.817064320053070309e-03
3.160000000000000031e-01,5.329070518200751394e-15,2.943322728188385584e-01,6.668388908944887158e-03
3.200000000000000067e-01,8.881784197001252323e-15,2.056394136141677931e-01,2.420790336786709032e-02
3.240000000000000102e-01,1.598721155460225418e-14,5.455497669275925776e-02,1.920025989027512175e-02
3.280000000000000138e-01,3.552713678800500929e-15,3.290179817577231214e-01,1.422186641384457981e-02
3.320000000000000173e-01,1.776356839400250465e-15,5.948722887982351576e-02,1.843639724211333999e-02
3.360000000000000209e-01,2.131628207280300558e-14,5.912346980185211320e-01,7.166904268284915100e-03
3.400000000000000244e-01,1.776356839400250465e-15,6.596268937150436829e-01,9.320663052095001788e-03
3.440000000000000280e-01,1.776356839400250465e-15,4.832695260853514703e-03,2.340592824468930994e-02
3.480000000000000315e-01,1.598721155460225418e-14,3.227825722178355727e-01,1.685596730784002378e-02
3.519999999999999796e-01,3.552713678800500929e-15,1.229786450723699106e-03,1.778152693466824447e-02
3.559999999999999831e-01,1.776356839400250465e-15,1.566011505747363086e-01,2.207501362838213896e-02
3.599999999999999867e-01,3.552713678800500929e-15,3.222252046398501046e-01,7.142880275340684169e-03
3.639999999999999902e-01,3.197442310920450836e-14,1.988570228832857445e-01,1.987598731928497814e-02
3.679999999999999938e-01,1.598721155460225418e-14,2.069326210830178259e-01,4.442602673833386147e-03
3.719999999999999973e-01,1.243449787580175325e-14,1.193246410621588982e-01,2.583965951159598179e-02
3.760000000000000009e-01,2.486899575160350651e-14,8.089640857361926618e-02,2.267125122843059032e-02
3.800000000000000044e-01,1.421085471520200372e-14,3.611481810726564490e-01,8.468912801584115371e-03
3.840000000000000080e-01,8.881784197001252323e-15,1.093800527686849822e-01,1.884479033486746030e-02
3.880000000000000115e-01,1.953992523340275511e-14,5.598446192415443834e-01,6.545116825321710408e-03
3.920000000000000151e-01,1.065814103640150279e-14,4.168510294985984244e-01,1.912615377485214416e-02
3.960000000000000187e-01,8.881784197001252323e-15,1.070476653460150362e-01,1.190888006132188696e-02
4.000000000000000222e-01,2.664535259100375697e-14,5.727974606445168648e-02,1.887842915471658889e-02
4.040000000000000258e-01,1.598721155460225418e-14,2.206433518349881426e-02,1.072891346456756982e-02
4.080000000000000293e-01,2.131628207280300558e-14,7.063847788050805487e-01,5.071235843341617353e-03
4.120000000000000329e-01,1.421085471520200372e-14,3.831656998615585313e-02,1.908437015371669196e-02
4.160000000000000364e-01,1.421085471520200372e-14,3.549945589918045846e-02,1.841411946807181357e-02
4.199999999999999845e-01,1.421085471520200372e-14,4.180282037227157632e-01,1.356190836290660680e-02
4.239999999999999880e-01,7.105427357601001859e-15,1.338479465506738353e-01,4.737557848115070240e-03
4.279999999999999916e-01,1.776356839400250465e-15,1.671727635905979337e-01,1.443832990944351503e-02
4.319999999999999951e-01,3.552713678800500929e-15,3.782943774918143265e-01,8.649478598472030988e-03
4.359999999999999987e-01,5.329070518200751394e-15,2.110919300014183764e-01,1.661319397939429662e-02
4.400000000000000022e-01,2.309263891220325604e-14,6.659485534402062590e-02,1.194438330502177112e-02
4.440000000000000058e-01,1.776356839400250465e-15,4.250971877087584283e-01,8.495180698251142415e-03
4.480000000000000093e-01,3.552713678800500929e-15,1.976846230330113752e-01,1.188678917558478459e-02
4.520000000000000129e-01,5.329070518200751394e-15,4.013883538505649828e-01,5.578481902808815271e-03
4.560000000000000164e-01,8.881784197001252323e-15,2.181388373510455003e-01,1.965237926719984318e-02
4.600000000000000200e-01,1.953992523340275511e-14,6.852620163503920780e-01,6.521187827165080692e-03
4.640000000000000235e-01,1.776356839400250465e-15,5.011928459864274377e-01,6.950826936986311683e-03
4.680000000000000271e-01,5.329070518200751394e-15,5.223373874150331053e-01,1.065869446966095924e-02
4.720000000000000306e-01,2.131628207280300558e-14,2.616995729582096697e-01,1.650067738929354016e-02
4.760000000000000342e-01,1.421085471520200372e-14,3.947415430459856600e-02,1.701089981638370663e-02
4.799999999999999822e-01,3.019806626980425790e-14,2.638940262662406999e-01,1.726825832434736308e-02
4.839999999999999858e-01,3.552713678800500929e-15,2.906509705275078237e-01,9.955121098904149562e-03
4.879999999999999893e-01,0.000000000000000000e+00,3.366832981343382269e-01,1.582332559599518296e-02
4.919999999999999929e-01,4.263256414560601115e-14,5.847177342113312193e-01,9.210117489445411587e-03
4.959999999999999964e-01,3.552713678800500929e-15,1.835588500910298460e-01,1.815700830443069125e-02
5.000000000000000000e-01,1.421085471520200372e-14,2.952204076569258685e-03,1.277401812992323173e-02
5.040000000000000036e-01,1.421085471520200372e-14,2.621605090874701838e-01,1.549364731875549871e-02
5.080000000000000071e-01,1.953992523340275511e-14,3.056233297258389645e-02,9.692310749370882175e-03
5.120000000000000107e-01,5.329070518200751394e-15,4.711489977411461028e-01,1.339589988910598953e-02
5.160000000000000142e-01,2.486899575160350651e-14,5.251810985218755695e-02,1.088126016449111194e-02
5.200000000000000178e-01,3.552713678800500929e-15,5.570900130930653837e-01,8.338697685742262403e-03
5.240000000000000213e-01,1.598721155460225418e-14,3.255123309385920538e-01,1.166024133975667940e-02
5.280000000000000249e-01,1.776356839400250465e-15,4.487759635570348071e-01,8.463716821628818401e-03
5.320000000000000284e-01,1.421085471520200372e-14,3.736027959848420843e-01,5.864433542869920517e-03
5.360000000000000320e-01,1.776356839400250465e-15,2.669664639676552764e-01,9.812468310390717874e-03
5.400000000000000355e-01,8.881784197001252323e-15,3.411776666903943572e-02,7.728629173831873256e-03
5.440000000000000391e-01,1.776356839400250465e-15,2.965321310928801246e-01,9.857795852987537299e-03
5.480000000000000426e-01,5.329070518200751394e-15,4.808714302791679551e-01,5.600340204270504683e-03
5.520000000000000462e-01,0.000000000000000000e+00,2.697116061077933780e-01,7.341266192414340475e-03
5.560000000000000497e-01,1.953992523340275511e-14,3.952156151863670530e-01,8.524126506175924017e-03
5.600000000000000533e-01,3.552713678800500929e-14,5.020256157964865240e-01,4.959184238137259206e-03
5.640000000000000568e-01,5.329070518200751394e-15,4.228312163848339522e-01,9.136247428701600379e-03
5.680000000000000604e-01,1.776356839400250465e-14,2.767053562800055877e-01,5.542630925242993979e-03
5.720000000000000639e-01,4.796163466380676255e-14,4.480050504888223595e-02,7.639799680655057559e-03
5.760000000000000675e-01,1.776356839400250465e-15,2.685705617073624873e-01,6.782074378885371777e-03
5.799999999999999600e-01,5.329070518200751394e-15,8.269152376575820973e-02,1.554840369813622301e-02
5.839999999999999636e-01,7.105427357601001859e-15,3.442660664841583062e-01,1.266782288300761887e-02
5.879999999999999671e-01,3.552713678800500929e-15,2.520345361934618889e-01,9.864403706299951571e-03
5.919999999999999707e-01,3.730349362740525976e-14,1.805262750583822851e-01,1.381977785794663918e-02
5.959999999999999742e-01,1.243449787580175325e-14,1.458182507302102082e-01,1.567955627004797084e-02
5.999999999999999778e-01,8.881784197001252323e-15,2.835333123138886191e-01,1.386892968576898880e-02
6.039999999999999813e-01,2.309263891220325604e-14,5.572076861748344045e-01,3.076243811736266084e-03
6.079999999999999849e-01,1.598721155460225418e-14,1.969629103228088540e-01,1.325877768687807809e-02
6.119999999999999885e-01,5.329070518200751394e-15,2.288414705740111077e-01,1.365321439949921008e-02
6.159999999999999920e-01,7.105427357601001859e-15,1.045655071412473908e-01,1.001693955353836173e-02
6.199999999999999956e-01,5.329070518200751394e-15,4.751298142556935333e-02,9.493750351631233264e-03
6.239999999999999991e-01,1.953992523340275511e-14,7.313172536422211933e-02,7.471533910028921831e-03
6.280000000000000027e-01,3.730349362740525976e-14,3.135924062275829982e-01,1.290656762701921159e-02
6.320000000000000062e-01,3.552713678800500929e-15,9.648537834774027766e-02,4.399476156086396667e-03
6.360000000000000098e-01,3.552713678800500929e-15,1.590715087884220225e-01,1.158899924235210800e-02
6.400000000000000133e-01,7.105427357601001859e-15,1.872458032241419434e-01,7.395914478419183570e-03
6.440000000000000169e-01,3.552713678800500929e-15,1.358574944872638357e-01,5.483491212255518776e-03
6.480000000000000204e-01,8.881784197001252323e-15,4.376633885761192083e-02,8.552808425165897566e-03
6.520000000000000240e-01,0.000000000000000000e+00,3.632227744262384594e-01,1.197478842651377405e-02
6.560000000000000275e-01,5.329070518200751394e-15,1.509365338239251064e-01,9.740253564527593874e-03
6.600000000000000311e-01,8.881784197001252323e-15,9.148496763380400965e-02,9.053393710237712250e-03
6.640000000000000346e-01,3.552713678800500929e-15,1.533146645840187117e-01,9.540610814563017447e-03
6.680000000000000382e-01,1.953992523340275511e-14,5.146332661105747219e-02,1.063579667418773633e-02
6.720000000000000417e-01,1.421085471520200372e-14,6.845926614911310160e-02,6.723520100515622058e-03
6.760000000000000453e-01,3.019806626980425790e-14,3.410350893502504532e-01,3.123675456682400032e-03
6.800000000000000488e-01,1.243449787580175325e-14,4.385068369258314780e-01,2.746528813450006823e-03
6.840000000000000524e-01,4.263256414560601115e-14,1.383013698509673872e-01,8.789742737743997530e-03
6.880000000000000560e-01,2.131628207280300558e-14,7.202027558765274895e-01,2.660411245701055100e-03
6.920000000000000595e-01,1.065814103640150279e-14,2.531588827247029383e-01,8.713661451948590680e-03
6.960000000000000631e-01,1.776356839400250465e-15,3.982403492878424517e-02,1.165477946807589628e-02
7.000000000000000666e-01,1.776356839400250465e-15,2.862916934463045071e-01,9.294855262713948990e-03
7.039999999999999591e-01,3.552713678800500929e-15,1.693188071939701056e-01,1.137872328342932546e-02
7.079999999999999627e-01,8.881784197001252323e-15,2.982623917546548681e-02,4.280065671183155493e-03
7.119999999999999662e-01,3.197442310920450836e-14,2.855001247518612617e-01,7.648539670092523342e-03
7.159999999999999698e-01,1.776356839400250465e-15,2.645673238071301059e-01,7.808103961476052686e-03
7.199999999999999734e-01,2.842170943040400743e-14,2.653476778204879594e-01,7.581817177686220148e-03
7.239999999999999769e-01,1.776356839400250465e-15,1.867708429736636422e-02,1.788547272477437888e-03
7.279999999999999805e-01,5.329070518200751394e-15,3.335739050919919735e-01,8.631427602696691709e-03
7.319999999999999840e-01,0.000000000000000000e+00,2.443830960004577668e-01,6.247795207840961887e-03
7.359999999999999876e-01,7.105427357601001859e-15,3.919580242099891115e-02,9.730511916905102907e-03
7.399999999999999911e-01,7.105427357601001859e-15,1.521165246940476556e-01,7.107047408170727269e-03
7.439999999999999947e-01,1.243449787580175325e-14,1.579422914463598782e-01,8.123831434303441928e-03
7.479999999999999982e-01,1.421085471520200372e-14,3.232280289632466497e-01,2.598868167162531051e-03
7.520000000000000018e-01,7.105427357601001859e-15,7.200405079190342894e-01,2.346444839176270621e-03
7.560000000000000053e-01,1.776356839400250465e-15,1.220284852297198880e-01,5.021400411763843157e-03
7.600000000000000089e-01,1.421085471520200372e-14,4.641398259187407560e-01,4.890591338890823946e-03
7.640000000000000124e-01,8.881784197001252323e-15,6.349512326360019498e-01,4.191251459904516384e-03
7.680000000000000160e-01,0.000000000000000000e+00,1.761864290891544393e-01,6.614733907467033186e-03
7.720000000000000195e-01,0.000000000000000000e+00,6.150347542363781006e-01,2.190547258590979946e-03
7.760000000000000231e-01,1.776356839400250465e-14,3.696318191500325839e-02,1.411965319550750496e-03
7.800000000000000266e-01,1.243449787580175325e-14,1.957801964889957780e-01,7.752961743510479800e-03
7.840000000000000302e-01,1.243449787580175325e-14,1.229994695960926476e-01,6.930744053309003012e-03
7.880000000000000338e-01,1.598721155460225418e-14,1.570942854289221202e-01,5.833383533656860166e-03
