# delta,gap,coarse,fine
3.980000000000000204e-01,1.856276118001565223e-01,1.139046258801019898e-15,4.149523162327171943e-02
4.000000000000000222e-01,1.858885237839120741e-01,9.550098486340815630e-16,4.149413708844863768e-02
4.020000000000000240e-01,1.861495868010987209e-01,7.259174134271922430e-16,4.149298250317046133e-02
4.040000000000000258e-01,1.864108015855308054e-01,1.073826032116529056e-15,4.149176794339774765e-02
4.060000000000000275e-01,1.866721688709138682e-01,1.297054775866932075e-15,4.149049348483493938e-02
4.080000000000000293e-01,1.869336893908748465e-01,5.399667485041285920e-16,4.148915920293379939e-02
4.100000000000000311e-01,1.871953638789491947e-01,9.338528846706902636e-16,4.148776517289678306e-02
4.120000000000000329e-01,1.874571930685866583e-01,1.016376485690149165e-15,4.148631146968104200e-02
4.140000000000000346e-01,1.877191776931148581e-01,9.230641730819530368e-16,4.148479816800165754e-02
4.160000000000000364e-01,1.879813184857983543e-01,1.031865833089453733e-15,4.148322534233535308e-02
4.179999999999999827e-01,1.882436161797818031e-01,1.314259854675349233e-15,4.148159306692367904e-02
4.199999999999999845e-01,1.885060715081134930e-01,6.409095177129956822e-16,4.147990141577659329e-02
4.219999999999999862e-01,1.887686852037520069e-01,1.440997609394527150e-15,4.147815046267640249e-02
4.239999999999999880e-01,1.890314579995351352e-01,7.323175811417559355e-16,4.147634028118063476e-02
4.259999999999999898e-01,1.892943906282238409e-01,1.226816831882025164e-15,4.147447094462543976e-02
4.279999999999999916e-01,1.895574838224414194e-01,1.057582203354347520e-15,4.147254252612896097e-02
4.299999999999999933e-01,1.898207383147281213e-01,9.626172765264990488e-16,4.147055509859517292e-02
4.319999999999999951e-01,1.900841548375038492e-01,1.733596551580044451e-15,4.146850873471669141e-02
4.339999999999999969e-01,1.903477341230832565e-01,3.413548997833036765e-16,4.146640350697837485e-02
4.359999999999999987e-01,1.906114769036713064e-01,1.292350751924575716e-15,4.146423948766034262e-02
4.380000000000000004e-01,1.908753839113512818e-01,8.238033863132063726e-16,4.146201674884138905e-02
4.400000000000000022e-01,1.911394558780878938e-01,1.711665796549556747e-15,4.145973536240234181e-02
4.420000000000000040e-01,1.914036935357463776e-01,6.821398787420032174e-16,4.145739540002897627e-02
4.440000000000000058e-01,1.916680976160627381e-01,5.689864546190855446e-16,4.145499693321508250e-02
4.460000000000000075e-01,1.919326688506424183e-01,9.941700214353301856e-16,4.145254003326667713e-02
4.480000000000000093e-01,1.921974079709793948e-01,1.134042001383531292e-15,4.145002477130380752e-02
4.500000000000000111e-01,1.924623157084472957e-01,1.442330627495268605e-15,4.144745121826429179e-02
4.520000000000000129e-01,1.927273927942718679e-01,8.026586116833216546e-16,4.144481944490695235e-02
4.540000000000000147e-01,1.929926399595807140e-01,3.598494803747970998e-16,4.144212952181444698e-02
4.560000000000000164e-01,1.932580579353491146e-01,1.219564853424989065e-15,4.143938151939614845e-02
4.580000000000000182e-01,1.935236474524306693e-01,1.688865522494043100e-15,4.143657550789198868e-02
4.600000000000000200e-01,1.937894092415368696e-01,1.623875966703891246e-15,4.143371155737420042e-02
4.620000000000000218e-01,1.940553440332468682e-01,1.615615119067116072e-15,4.143078973775161933e-02
4.640000000000000235e-01,1.943214525579972651e-01,1.656465096128357422e-15,4.142781011877166852e-02
4.660000000000000253e-01,1.945877355460972069e-01,1.369760907685689012e-15,4.142477277002378638e-02
4.680000000000000271e-01,1.948541937276990765e-01,9.691229395476653042e-16,4.142167776094250048e-02
4.700000000000000289e-01,1.951208278328220302e-01,1.232200798287900112e-15,4.141852516080980762e-02
4.720000000000000306e-01,1.953876385913213554e-01,1.250677485308382788e-15,4.141531503875831022e-02
4.740000000000000324e-01,1.956546267329302147e-01,9.033268628079395464e-16,4.141204746377405432e-02
4.760000000000000342e-01,1.959217929872072439e-01,9.006357729600636300e-16,4.140872250469999211e-02
4.780000000000000360e-01,1.961891380835592003e-01,1.505875436244980242e-15,4.140534023023730720e-02
4.799999999999999822e-01,1.964566627512613906e-01,8.431592802980492117e-16,4.140190070894991803e-02
4.819999999999999840e-01,1.967243677194092655e-01,9.502422310462321276e-16,4.139840400926628194e-02
4.839999999999999858e-01,1.969922537169406240e-01,8.206771068188989577e-16,4.139485019948220546e-02
4.859999999999999876e-01,1.972603214726387222e-01,6.745469033492482581e-16,4.139123934776386959e-02
4.879999999999999893e-01,1.975285717151091802e-01,1.183173889408665867e-15,4.138757152215035567e-02
4.899999999999999911e-01,1.977970051728141776e-01,1.087519643197874906e-15,4.138384679055651105e-02
4.919999999999999929e-01,1.980656225740240473e-01,1.040568884864254856e-15,4.138006522077529448e-02
4.939999999999999947e-01,1.983344246468461414e-01,1.065443013212002249e-15,4.137622688048124553e-02
4.959999999999999964e-01,1.986034121192208346e-01,1.040397393779660362e-15,4.137233183723181690e-02
4.979999999999999982e-01,1.988725857189015400e-01,1.291114606599731571e-15,4.136838015847122546e-02
