# delta,gap,coarse,fine
6.600000000000000311e-02,1.195351662660506520e-01,1.156482317317871448e-17,7.725058199962002436e-02
6.800000000000000488e-02,1.232239090737818898e-01,6.938893903907228378e-18,7.699224936145161735e-02
7.000000000000000666e-02,1.269164171904790805e-01,9.251858538542970657e-18,7.674019538410789543e-02
7.200000000000000844e-02,1.306126776889326990e-01,2.312964634635742664e-18,7.649447671296631668e-02
7.399999999999999634e-02,1.343126775824412533e-01,0.000000000000000000e+00,7.625514891332819956e-02
7.599999999999999811e-02,1.380164038250928371e-01,4.625929269271485328e-18,7.602226640754994325e-02
7.799999999999999989e-02,1.417238433118539476e-01,6.938893903907228378e-18,7.579588241203062682e-02
8.000000000000000167e-02,1.454349828789718302e-01,2.312964634635742664e-18,7.557604887419541728e-02
8.200000000000000344e-02,1.491498093040792838e-01,2.312964634635742664e-18,7.536281640961749184e-02
8.400000000000000522e-02,1.528683093064815424e-01,0.000000000000000000e+00,7.515623423942822956e-02
8.600000000000000699e-02,1.565904695474324981e-01,0.000000000000000000e+00,7.495635012816877218e-02
8.799999999999999489e-02,1.603162766302990150e-01,4.625929269271485328e-18,7.476321032223948171e-02
8.999999999999999667e-02,1.640457171008016246e-01,4.625929269271485328e-18,7.457685948910709739e-02
9.199999999999999845e-02,1.677787774474008842e-01,4.625929269271485328e-18,7.439734065743591751e-02
9.400000000000000022e-02,1.715154441012485265e-01,9.251858538542970657e-18,7.422469515830106002e-02
9.600000000000000200e-02,1.752557034367550060e-01,9.251858538542970657e-18,7.405896256766039687e-02
9.800000000000000377e-02,1.789995417716090387e-01,4.625929269271485328e-18,7.390018065024102356e-02
1.000000000000000056e-01,1.827469453670920174e-01,1.156482317317871448e-17,7.374838530501491574e-02
1.020000000000000073e-01,1.864979004283950914e-01,1.619075244245020058e-17,7.360361051242569896e-02
1.040000000000000091e-01,1.902523931047275241e-01,2.312964634635742664e-18,7.346588828353116385e-02
1.059999999999999970e-01,1.940104094896870635e-01,9.251858538542970657e-18,7.333524861122163452e-02
1.079999999999999988e-01,1.977719356214260316e-01,4.625929269271485328e-18,7.321171942367357688e-02
1.100000000000000006e-01,2.015369574829488641e-01,9.251858538542970657e-18,7.309532654018921494e-02
1.120000000000000023e-01,2.053054610024025450e-01,4.625929269271485328e-18,7.298609362957175772e-02
1.140000000000000041e-01,2.090774320531929575e-01,2.312964634635742664e-18,7.288404217117530615e-02
1.160000000000000059e-01,2.128528564543952228e-01,1.156482317317871448e-17,7.278919141876835641e-02
1.180000000000000077e-01,2.166317199708913677e-01,2.312964634635742895e-17,7.270155836733348254e-02
1.199999999999999956e-01,2.204140083137033912e-01,4.625929269271485328e-18,7.262115772292333793e-02
1.219999999999999973e-01,2.241997071402250796e-01,1.850371707708594131e-17,7.254800187568431757e-02
1.239999999999999991e-01,2.279888020544857952e-01,9.251858538542970657e-18,7.248210087614237462e-02
1.260000000000000009e-01,2.317812786073316644e-01,0.000000000000000000e+00,7.242346241484588776e-02
1.280000000000000027e-01,2.355771222968394696e-01,0.000000000000000000e+00,7.237209180543699438e-02
1.300000000000000044e-01,2.393763185684667505e-01,4.625929269271485328e-18,7.232799197122355417e-02
1.320000000000000062e-01,2.431788528152871720e-01,4.625929269271485328e-18,7.229116343529951028e-02
1.340000000000000080e-01,2.469847103783546771e-01,1.387778780781445676e-17,7.226160431426238706e-02
1.360000000000000098e-01,2.507938765469202025e-01,1.156482317317871448e-17,7.223931031555019810e-02
1.380000000000000115e-01,2.546063365587087901e-01,1.156482317317871448e-17,7.222427473841865064e-02
1.400000000000000133e-01,2.584220756000865649e-01,6.938893903907228378e-18,7.221648847855810516e-02
1.420000000000000151e-01,2.622410788064604148e-01,1.850371707708594131e-17,7.221594003634472514e-02
1.440000000000000169e-01,2.660633312625488855e-01,1.387778780781445676e-17,7.222261552869869983e-02
1.459999999999999909e-01,2.698888180024745509e-01,1.619075244245020058e-17,7.223649870451519239e-02
1.479999999999999927e-01,2.737175240102498464e-01,1.850371707708594131e-17,7.225757096362100951e-02
1.499999999999999944e-01,2.775494342199191777e-01,2.312964634635742664e-18,7.228581137919423694e-02
1.519999999999999962e-01,2.813845335158129402e-01,9.251858538542970657e-18,7.232119672357442686e-02
1.539999999999999980e-01,2.852228067329773964e-01,6.938893903907228378e-18,7.236370149738127755e-02
1.559999999999999998e-01,2.890642386571702360e-01,4.625929269271485328e-18,7.241329796184114986e-02
1.580000000000000016e-01,2.929088140254512140e-01,2.312964634635742664e-18,7.246995617422344327e-02
1.600000000000000033e-01,2.967565175261626109e-01,2.312964634635742664e-18,7.253364402626293062e-02
1.620000000000000051e-01,3.006073337993822037e-01,2.312964634635742664e-18,7.260432728545042347e-02
1.640000000000000069e-01,3.044612474372536681e-01,2.312964634635742664e-18,7.268196963905447505e-02
1.660000000000000087e-01,3.083182429840167771e-01,0.000000000000000000e+00,7.276653274073288657e-02
1.680000000000000104e-01,3.121783049364683649e-01,1.156482317317871448e-17,7.285797625959211654e-02
1.700000000000000122e-01,3.160414177442021355e-01,1.156482317317871448e-17,7.295625793153466543e-02
1.720000000000000140e-01,3.199075658099141961e-01,1.387778780781445676e-17,7.306133361273967064e-02
1.740000000000000158e-01,3.237767334895487181e-01,1.850371707708594131e-17,7.317315733511364773e-02
1.759999999999999898e-01,3.276489050927473556e-01,9.251858538542970657e-18,7.329168136354453911e-02
1.779999999999999916e-01,3.315240648830295456e-01,1.387778780781445676e-17,7.341685625479052457e-02
1.799999999999999933e-01,3.354021970780678430e-01,6.938893903907228378e-18,7.354863091783588047e-02
1.819999999999999951e-01,3.392832858500289817e-01,4.625929269271485328e-18,7.368695267553830586e-02
1.839999999999999969e-01,3.431673153257177589e-01,2.775557561562891351e-17,7.383176732740144577e-02
1.859999999999999987e-01,3.470542695871312588e-01,4.625929269271485328e-18,7.398301921330090181e-02
1.880000000000000004e-01,3.509441326713735876e-01,6.938893903907228378e-18,7.414065127799315813e-02
1.900000000000000022e-01,3.548368885711594700e-01,1.156482317317871448e-17,7.430460513624513597e-02
1.920000000000000040e-01,3.587325212351926140e-01,9.251858538542970657e-18,7.447482113841845386e-02
1.940000000000000058e-01,3.626310145681257424e-01,6.938893903907228378e-18,7.465123843634845213e-02
1.960000000000000075e-01,3.665323524311494552e-01,6.938893903907228378e-18,7.483379504936583937e-02
1.980000000000000093e-01,3.704365186420828238e-01,6.938893903907228378e-18,7.502242793030507173e-02
2.000000000000000111e-01,3.743434969757908348e-01,2.312964634635742664e-18,7.521707303136075662e-02
2.020000000000000129e-01,3.782532711643415979e-01,4.625929269271485328e-18,7.541766536964439327e-02
2.040000000000000147e-01,3.821658248974726391e-01,4.625929269271485328e-18,7.562413909231538445e-02
2.060000000000000164e-01,3.860811418225607028e-01,6.938893903907228378e-18,7.583642754115277329e-02
2.080000000000000182e-01,3.899992055452248252e-01,1.156482317317871448e-17,7.605446331645177027e-02
2.099999999999999922e-01,3.939199996294595607e-01,1.387778780781445676e-17,7.627817834012655396e-02
2.119999999999999940e-01,3.978435075979671609e-01,2.312964634635742664e-18,7.650750391791702465e-02
2.139999999999999958e-01,4.017697129323583027e-01,0.000000000000000000e+00,7.674237080059634342e-02
2.159999999999999976e-01,4.056985990735206826e-01,2.312964634635742664e-18,7.698270924408853744e-02
2.179999999999999993e-01,4.096301494219165562e-01,1.156482317317871448e-17,7.722844906841112855e-02
2.200000000000000011e-01,4.135643473377790258e-01,4.625929269271485328e-18,7.747951971536312654e-02
2.220000000000000029e-01,4.175011761414655354e-01,2.081668171172168513e-17,7.773585030489027492e-02
2.240000000000000047e-01,4.214406191138015956e-01,4.625929269271485328e-18,7.799736969006247633e-02
2.260000000000000064e-01,4.253826594961616081e-01,1.156482317317871448e-17,7.826400651060562430e-02
