# delta,gap,coarse,fine
4.680000000000000271e-01,9.161678904786407784e-01,2.081668171172168513e-17,1.305793937087335321e-01
4.700000000000000289e-01,9.202916551775937037e-01,9.251858538542970657e-18,1.310754838002990696e-01
4.720000000000000306e-01,9.244157468269360578e-01,1.387778780781445676e-17,1.315715879223952334e-01
4.740000000000000324e-01,9.285401459921800438e-01,2.312964634635742664e-18,1.320676922277694287e-01
4.760000000000000342e-01,9.326648332345550685e-01,1.387778780781445676e-17,1.325637831012810575e-01
4.780000000000000360e-01,9.367897891113408093e-01,4.625929269271485328e-18,1.330598471560244800e-01
4.799999999999999822e-01,9.409149941759515912e-01,9.251858538542970657e-18,1.335558712295074058e-01
4.819999999999999840e-01,9.450404289783378431e-01,1.619075244245020058e-17,1.340518423799085812e-01
4.839999999999999858e-01,9.491660740652614336e-01,6.938893903907228378e-18,1.345477478823892958e-01
4.859999999999999876e-01,9.532919099803542906e-01,4.625929269271485328e-18,1.350435752254789956e-01
4.879999999999999893e-01,9.574179172647871994e-01,1.387778780781445676e-17,1.355393121075184892e-01
4.899999999999999911e-01,9.615440764571285825e-01,2.312964634635742664e-18,1.360349464331703506e-01
4.919999999999999929e-01,9.656703680938214518e-01,1.387778780781445676e-17,1.365304663099855542e-01
4.939999999999999947e-01,9.697967727094480850e-01,9.251858538542970657e-18,1.370258600450383057e-01
4.959999999999999964e-01,9.739232708369538472e-01,1.156482317317871448e-17,1.375211161416130812e-01
4.979999999999999982e-01,9.780498430078470307e-01,2.312964634635742664e-18,1.380162232959584179e-01
5.000000000000000000e-01,9.821764697526980115e-01,1.850371707708594131e-17,1.385111703940903050e-01
5.020000000000000018e-01,9.863031316010832938e-01,1.387778780781445676e-17,1.390059465086590507e-01
5.040000000000000036e-01,9.904298090821450629e-01,1.156482317317871448e-17,1.395005408958705784e-01
5.060000000000000053e-01,9.945564827246498041e-01,9.251858538542970657e-18,1.399949429924598199e-01
5.080000000000000071e-01,9.986831330573737731e-01,4.625929269271485328e-18,1.404891424127232835e-01
5.100000000000000089e-01,1.002809740609381883e+00,2.312964634635742664e-18,1.409831289456006387e-01
5.120000000000000107e-01,1.006936285910125406e+00,1.156482317317871448e-17,1.414768925518107290e-01
5.140000000000000124e-01,1.011062749489973100e+00,1.619075244245020058e-17,1.419704233610398492e-01
5.160000000000000142e-01,1.015189111880216544e+00,2.312964634635742664e-18,1.424637116691762073e-01
5.180000000000000160e-01,1.019315353613551522e+00,6.938893903907228378e-18,1.429567479356000093e-01
5.200000000000000178e-01,1.023441455224110896e+00,1.156482317317871448e-17,1.434495227805190898e-01
5.220000000000000195e-01,1.027567397248103198e+00,0.000000000000000000e+00,1.439420269823521448e-01
5.240000000000000213e-01,1.031693160223504435e+00,0.000000000000000000e+00,1.444342514751593420e-01
5.260000000000000231e-01,1.035818724691046633e+00,2.312964634635742664e-18,1.449261873461202832e-01
5.280000000000000249e-01,1.039944071193795061e+00,9.251858538542970657e-18,1.454178258330570961e-01
5.300000000000000266e-01,1.044069180277905851e+00,0.000000000000000000e+00,1.459091583219992438e-01
5.320000000000000284e-01,1.048194032492627770e+00,1.387778780781445676e-17,1.464001763447974336e-01
5.340000000000000302e-01,1.052318608390670818e+00,1.619075244245020058e-17,1.468908715767745232e-01
5.360000000000000320e-01,1.056442888528438040e+00,6.938893903907228378e-18,1.473812358344237794e-01
5.380000000000000338e-01,1.060566853466323956e+00,4.625929269271485328e-18,1.478712610731438004e-01
5.400000000000000355e-01,1.064690483768988116e+00,4.625929269271485328e-18,1.483609393850184310e-01
5.420000000000000373e-01,1.068813760005543401e+00,2.312964634635742664e-18,1.488502629966331203e-01
5.440000000000000391e-01,1.072936662749819803e+00,6.938893903907228378e-18,1.493392242669321357e-01
5.460000000000000409e-01,1.077059172580923985e+00,9.251858538542970657e-18,1.498278156851143572e-01
5.480000000000000426e-01,1.081181270082967494e+00,4.625929269271485328e-18,1.503160298685637941e-01
5.500000000000000444e-01,1.085302935845827932e+00,4.625929269271485328e-18,1.508038595608226506e-01
5.520000000000000462e-01,1.089424150465206687e+00,1.387778780781445676e-17,1.512912976295943401e-01
5.540000000000000480e-01,1.093544894542816337e+00,1.850371707708594131e-17,1.517783370647846075e-01
5.560000000000000497e-01,1.097665148686778558e+00,1.850371707708594131e-17,1.522649709765808990e-01
5.580000000000000515e-01,1.101784893511979391e+00,0.000000000000000000e+00,1.527511925935612913e-01
5.600000000000000533e-01,1.105904109640002630e+00,4.625929269271485328e-18,1.532369952608373664e-01
5.620000000000000551e-01,1.110022777699763097e+00,9.251858538542970657e-18,1.537223724382332790e-01
5.640000000000000568e-01,1.114140878327540385e+00,1.387778780781445676e-17,1.542073176984911365e-01
5.660000000000000586e-01,1.118258392167355453e+00,2.081668171172168513e-17,1.546918247255185119e-01
5.680000000000000604e-01,1.122375299871190890e+00,2.312964634635742664e-18,1.551758873126540539e-01
5.700000000000000622e-01,1.126491582099262700e+00,2.312964634635742664e-18,1.556594993609735911e-01
5.720000000000000639e-01,1.130607219520300077e+00,1.156482317317871448e-17,1.561426548776200518e-01
5.740000000000000657e-01,1.134722192811832286e+00,4.625929269271485328e-18,1.566253479741679389e-01
5.760000000000000675e-01,1.138836482660376070e+00,2.312964634635742664e-18,1.571075728650102588e-01
5.779999999999999583e-01,1.142950069761779375e+00,1.156482317317871448e-17,1.575893238657806728e-01
